0.02	0.418380178757
0.025	0.411651917258
0.03	0.394135479857
0.035	0.0525684503612
0.04	0.0552891281586
0.045	0.0525684503612
0.05	0.0603166644731
0.055	0.0711471429609
0.06	0.0603166644731
0.065	0.0578654202053
0.07	0.0552891281586
0.075	0.0819981006442
0.08	0.0649026071628
0.085	0.0670600451913
0.09	0.0691391368101
0.095	0.0711471429609
0.1	0.0768026079454
0.105	0.0785805582708
0.11	0.115059041394
0.115	0.0785805582708
0.12	0.0927808556007
0.125	0.0913361509882
0.13	0.080311324039
0.135	0.0883581621103
0.14	0.0927808556007
0.145	0.0941980055388
0.15	0.108286573315
0.155	0.116137677887
0.16	0.103446521269
0.165	0.102190099755
0.17	0.103446521269
0.175	0.102190099755
0.18	0.112860698508
0.185	0.118255963605
0.19	0.121341573708
0.195	0.130017151649
0.2	0.141294520597
0.205	0.148411120571
0.21	0.134511275708
0.215	0.133629173536
0.22	0.134511275708
0.225	0.13711035376
0.23	0.134511275708
0.235	0.142110556415
0.24	0.147644596712
0.245	0.142110556415
0.25	0.149171956298
0.255	0.149927204369
0.26	0.15067696237
0.265	0.16659521476
0.27	0.165950036616
0.275	0.167874269703
0.28	0.178188355951
0.285	0.183288748468
0.29	0.181613852369
0.295	0.192857509214
0.3	0.217233664936
0.305	0.219298950129
0.31	0.215556017844
0.315	0.204511678072
0.32	0.20680268455
0.325	0.206347959546
0.33	0.204973385146
0.335	0.207255700395
0.34	0.211258205122
0.345	0.209938682621
0.35	0.21470848688
0.355	0.218476999947
0.36	0.230640760754
0.365	0.220926554135
0.37	0.232126956715
0.375	0.231013971722
0.38	0.233595684392
0.385	0.237548086322
0.39	0.242744962596
0.395	0.247736337975
0.4	0.251275622883
0.405	0.260160195684
0.41	0.254409772561
0.415	0.256558643743
0.42	0.262796210143
0.425	0.2636629356
0.43	0.267910603363
0.435	0.276266571603
0.44	0.280627756442
0.445	0.283372698598
0.45	0.28987129527
0.455	0.293344210882
0.46	0.295832494294
0.465	0.302595338677
0.47	0.305743514216
0.475	0.313582451539
0.48	0.315324820546
0.485	0.321516091679
0.49	0.324590987518
0.495	0.338928207596
0.5	0.338128890027
0.505	0.351061171251
0.51	0.362494598073
0.515	0.351637515067
0.52	0.361967647851
0.525	0.367514749079
0.53	0.370870740093
0.535	0.370993236677
0.54	0.389633432953
0.545	0.389319917694
0.55	0.392925181039
0.555	0.399139562628
0.56	0.408786462757
0.565	0.418621467603
0.57	0.418219016471
0.575	0.429164966505
0.58	0.441283459136
0.585	0.447836674938
0.59	0.475074402161
0.595	0.529211529184
0.6	0.62546914634
0.605	0.6369142207
0.61	0.644368670656
0.615	0.656908109782
0.62	0.648655698993
0.625	0.588816650339
0.63	0.516365834936
0.635	0.534209244236
0.64	0.531544783765
0.645	0.541567394736
0.65	0.552958014467
0.655	0.570628614541
0.66	0.592294624617
0.665	0.610803657336
0.67	0.629289989812
0.675	0.624685875618
0.68	0.63957174594
0.685	0.637611892636
0.69	0.646885933464
0.695	0.651018969604
0.7	0.65063927608
0.705	0.655735886794
0.71	0.654274151112
0.715	0.654762413588
0.72	0.656156928947
0.725	0.656093280933
0.73	0.656132261295
0.735	0.656410077333
0.74	0.657034084808
0.745	0.657181815859
0.75	0.657798965488
0.755	0.657938396293
0.76	0.658319349388
0.765	0.658629667005
0.77	0.658923676834
0.775	0.658940840292
0.78	0.659477003443
0.785	0.659652720524
0.79	0.659977622903
0.795	0.660037837803
0.8	0.660154643105
0.805	0.660603616393
0.81	0.660653780004
0.815	0.660867853397
0.82	0.661099333836
0.825	0.661259893779
0.83	0.661418030659
0.835	0.661374624469
0.84	0.661689426372
0.845	0.661731515075
0.85	0.661903498142
0.855	0.662015485701
0.86	0.662062443195
0.865	0.662205867708
0.87	0.662310050588
0.875	0.662323101088
0.88	0.662429992804
0.885	0.662376767696
0.89	0.662589840129
0.895	0.662587913244
0.9	0.662693281353
0.905	0.662667124631
0.91	0.662776849593
0.915	0.662843028488
0.92	0.662926892642
0.925	0.662888856672
0.93	0.66294390274
0.935	0.663089253285
0.94	0.663144160974
0.945	0.663178511894
0.95	0.663258165438
0.955	0.663250712085
0.96	0.663234077461
0.965	0.663328480323
0.97	0.663375315553
0.975	0.663416962448
0.98	0.66348030004
0.985	0.663526375503
0.99	0.663563637742
0.995	0.663560395404
1.0	0.66358946263
1.005	0.66362341856
1.01	0.663698189557
1.015	0.663694825059
1.02	0.663754862578
1.025	0.663777811401
1.03	0.663802285561
1.035	0.663827255819
1.04	0.663873939782
1.045	0.663876280581
1.05	0.663893076312
1.055	0.663918637767
1.06	0.663939237335
1.065	0.663968208955
1.07	0.663986524026
1.075	0.663955980451
1.08	0.664026455337
1.085	0.664051829501
1.09	0.664061600361
1.095	0.664083291878
1.1	0.664108621386
1.105	0.664122743617
1.11	0.664140779906
1.115	0.664124649703
1.12	0.664141454432
1.125	0.664134180741
1.13	0.664165513775
1.135	0.664196547801
1.14	0.664190554518
1.145	0.6642349842
1.15	0.664219176007
1.155	0.664236194317
1.16	0.6642517054
1.165	0.664267058624
1.17	0.664281782827
1.175	0.664288616212
1.18	0.664319269316
1.185	0.664323841553
1.19	0.664332546725
1.195	0.664339275526
1.2	0.664350042191
1.205	0.664365747634
1.21	0.664380018671
1.215	0.664393148879
1.22	0.664415415484
1.225	0.664433385235
1.23	0.664438027129
1.235	0.664425411618
1.24	0.66443912179
