poll	workload	req_delay	req_min	req_max	rep_delay	rep_min	rep_max
20	50	0.626	0.017	1.017	0.455	0.070	1.210
25	50	0.622	0.019	1.021	0.173	0.044	0.325
30	50	0.805	0.021	1.325	0.120	0.066	0.186
35	50	0.022	0.021	0.022	0.558	0.517	0.634
40	50	0.025	0.024	0.025	0.092	0.006	0.220
45	50	0.027	0.027	0.027	0.008	0.006	0.010
50	50	0.030	0.029	0.031	0.125	0.047	0.166
55	50	0.034	0.034	0.035	0.011	0.011	0.012
60	50	0.035	0.034	0.036	0.057	0.006	0.110
65	50	0.037	0.037	0.037	0.004	0.004	0.004
70	50	0.039	0.039	0.040	0.004	0.004	0.004
75	50	0.043	0.041	0.044	0.007	0.004	0.011
80	50	0.045	0.044	0.046	0.004	0.004	0.005
85	50	0.049	0.047	0.050	0.012	0.008	0.018
90	50	0.050	0.048	0.052	0.006	0.004	0.009
95	50	0.053	0.052	0.053	0.017	0.012	0.025
100	50	0.057	0.057	0.057	0.172	0.123	0.218
105	50	0.059	0.059	0.061	0.506	0.481	0.543
110	50	0.069	0.067	0.071	0.011	0.009	0.013
115	50	0.065	0.064	0.067	0.021	0.011	0.036
120	50	0.069	0.068	0.072	0.057	0.010	0.138
125	50	0.071	0.067	0.073	0.009	0.005	0.014
130	50	0.073	0.069	0.076	0.006	0.004	0.007
135	50	0.075	0.073	0.078	0.005	0.004	0.007
140	50	0.079	0.077	0.083	0.005	0.004	0.006
145	50	0.082	0.078	0.087	0.005	0.004	0.007
150	50	0.089	0.084	0.095	0.006	0.005	0.009
155	50	0.089	0.083	0.098	0.005	0.004	0.007
160	50	0.091	0.085	0.097	0.006	0.004	0.009
165	50	0.092	0.088	0.095	0.005	0.004	0.006
170	50	0.097	0.094	0.099	0.005	0.004	0.008
175	50	0.100	0.094	0.107	0.005	0.004	0.005
180	50	0.102	0.099	0.108	0.005	0.004	0.006
185	50	0.106	0.101	0.113	0.004	0.004	0.004
190	50	0.108	0.099	0.117	0.004	0.004	0.005
195	50	0.113	0.107	0.124	0.004	0.004	0.004
200	50	0.119	0.113	0.130	0.006	0.004	0.007
205	50	0.126	0.107	0.143	0.008	0.004	0.012
210	50	0.124	0.113	0.140	0.006	0.004	0.009
215	50	0.122	0.108	0.136	0.004	0.004	0.005
220	50	0.129	0.118	0.140	0.004	0.004	0.004
225	50	0.129	0.116	0.138	0.004	0.004	0.004
230	50	0.134	0.126	0.139	0.006	0.004	0.007
235	50	0.138	0.134	0.145	0.007	0.005	0.009
240	50	0.137	0.132	0.145	0.006	0.004	0.008
245	50	0.143	0.135	0.153	0.004	0.004	0.005
250	50	0.144	0.136	0.157	0.005	0.005	0.007
255	50	0.150	0.143	0.163	0.006	0.004	0.009
260	50	0.151	0.144	0.165	0.006	0.004	0.009
265	50	0.154	0.143	0.168	0.005	0.004	0.006
270	50	0.160	0.150	0.177	0.006	0.004	0.011
275	50	0.164	0.148	0.188	0.005	0.004	0.006
280	50	0.170	0.151	0.193	0.005	0.004	0.008
285	50	0.173	0.155	0.192	0.005	0.004	0.006
290	50	0.176	0.152	0.204	0.007	0.004	0.010
295	50	0.182	0.157	0.211	0.012	0.004	0.026
300	50	0.200	0.185	0.225	0.007	0.004	0.013
305	50	0.197	0.164	0.229	0.013	0.004	0.027
310	50	0.205	0.175	0.241	0.007	0.004	0.012
315	50	0.199	0.172	0.225	0.005	0.004	0.007
320	50	0.200	0.171	0.231	0.005	0.004	0.007
325	50	0.203	0.179	0.227	0.006	0.004	0.010
330	50	0.206	0.181	0.233	0.004	0.004	0.004
335	50	0.209	0.187	0.232	0.005	0.004	0.008
340	50	0.212	0.191	0.233	0.004	0.004	0.004
345	50	0.215	0.189	0.231	0.004	0.004	0.004
350	50	0.223	0.193	0.241	0.008	0.004	0.012
355	50	0.221	0.196	0.240	0.005	0.004	0.007
360	50	0.228	0.207	0.240	0.007	0.004	0.012
365	50	0.231	0.206	0.246	0.006	0.004	0.008
370	50	0.234	0.205	0.249	0.005	0.004	0.008
375	50	0.238	0.211	0.257	0.006	0.004	0.009
380	50	0.235	0.216	0.248	0.007	0.004	0.013
385	50	0.246	0.220	0.264	0.004	0.004	0.004
390	50	0.248	0.219	0.268	0.005	0.004	0.007
395	50	0.253	0.232	0.275	0.005	0.004	0.006
400	50	0.249	0.225	0.267	0.008	0.004	0.016
405	50	0.263	0.242	0.286	0.008	0.004	0.014
410	50	0.264	0.243	0.289	0.005	0.004	0.006
415	50	0.262	0.235	0.295	0.008	0.004	0.013
420	50	0.273	0.252	0.306	0.005	0.004	0.008
425	50	0.268	0.245	0.301	0.006	0.004	0.009
430	50	0.275	0.256	0.301	0.006	0.004	0.011
435	50	0.284	0.260	0.332	0.007	0.004	0.013
440	50	0.291	0.273	0.324	0.006	0.004	0.010
445	50	0.293	0.269	0.334	0.007	0.004	0.013
450	50	0.302	0.277	0.349	0.006	0.004	0.010
455	50	0.302	0.271	0.347	0.006	0.004	0.010
460	50	0.304	0.274	0.352	0.011	0.004	0.026
465	50	0.314	0.289	0.362	0.005	0.004	0.008
470	50	0.313	0.281	0.365	0.004	0.004	0.005
475	50	0.325	0.288	0.381	0.010	0.004	0.022
480	50	0.341	0.297	0.402	0.006	0.004	0.009
485	50	0.337	0.298	0.392	0.008	0.004	0.011
490	50	0.345	0.297	0.402	0.005	0.004	0.007
495	50	0.349	0.300	0.407	0.007	0.004	0.009
500	50	0.361	0.318	0.427	0.008	0.005	0.010
505	50	0.369	0.322	0.436	0.008	0.004	0.011
510	50	0.370	0.311	0.439	0.012	0.004	0.027
515	50	0.373	0.323	0.440	0.014	0.004	0.031
520	50	0.379	0.312	0.459	0.010	0.004	0.014
525	50	0.397	0.331	0.476	0.009	0.004	0.020
530	50	0.388	0.325	0.462	0.007	0.004	0.013
535	50	0.387	0.324	0.464	0.006	0.004	0.010
540	50	0.406	0.337	0.483	0.006	0.004	0.010
545	50	0.409	0.332	0.497	0.007	0.004	0.014
550	50	0.419	0.342	0.509	0.010	0.004	0.023
555	50	0.419	0.343	0.505	0.006	0.004	0.010
560	50	0.425	0.350	0.521	0.009	0.004	0.018
565	50	0.443	0.356	0.536	0.009	0.004	0.018
570	50	0.447	0.359	0.535	0.010	0.004	0.017
575	50	0.467	0.373	0.572	0.008	0.004	0.015
580	50	0.461	0.365	0.564	0.010	0.004	0.021
585	50	0.469	0.382	0.570	0.010	0.004	0.017
590	50	0.481	0.381	0.590	0.019	0.004	0.036
595	50	0.501	0.406	0.614	0.010	0.004	0.020
600	50	0.565	0.502	0.685	0.013	0.005	0.024
605	50	0.522	0.423	0.638	0.015	0.005	0.025
610	50	0.577	0.454	0.680	0.025	0.004	0.043
615	50	0.642	0.497	0.791	0.016	0.007	0.024
620	50	0.583	0.458	0.701	0.012	0.004	0.019
625	50	0.532	0.420	0.648	0.013	0.004	0.026
630	50	0.523	0.399	0.635	0.009	0.004	0.011
635	50	0.520	0.402	0.637	0.006	0.004	0.007
640	50	0.538	0.424	0.646	0.010	0.004	0.016
645	50	0.530	0.411	0.641	0.007	0.004	0.014
650	50	0.540	0.430	0.643	0.012	0.004	0.027
655	50	0.558	0.439	0.668	0.007	0.004	0.013
660	50	0.554	0.432	0.665	0.012	0.004	0.027
665	50	0.551	0.424	0.659	0.010	0.004	0.022
670	50	0.572	0.461	0.686	0.006	0.004	0.009
675	50	0.561	0.443	0.666	0.007	0.004	0.013
680	50	0.557	0.439	0.657	0.007	0.004	0.012
685	50	0.589	0.471	0.690	0.006	0.004	0.010
690	50	0.601	0.480	0.700	0.010	0.004	0.019
695	50	0.600	0.479	0.708	0.009	0.004	0.016
700	50	0.617	0.493	0.716	0.010	0.005	0.019
705	50	0.638	0.512	0.742	0.009	0.005	0.015
710	50	0.628	0.498	0.724	0.008	0.004	0.014
715	50	0.640	0.509	0.740	0.009	0.004	0.019
720	50	0.671	0.540	0.769	0.008	0.004	0.013
725	50	0.662	0.526	0.766	0.009	0.005	0.018
730	50	0.649	0.519	0.742	0.007	0.004	0.012
735	50	0.657	0.512	0.768	0.007	0.004	0.014
740	50	0.657	0.524	0.755	0.008	0.004	0.016
745	50	0.687	0.543	0.788	0.010	0.004	0.022
750	50	0.663	0.530	0.753	0.006	0.004	0.009
755	50	0.681	0.546	0.780	0.012	0.004	0.028
760	50	0.705	0.572	0.802	0.008	0.004	0.015
765	50	0.703	0.568	0.804	0.007	0.004	0.013
770	50	0.702	0.567	0.793	0.007	0.004	0.013
775	50	0.741	0.601	0.838	0.013	0.004	0.031
780	50	0.723	0.580	0.816	0.008	0.004	0.014
785	50	0.726	0.584	0.812	0.008	0.004	0.015
790	50	0.749	0.609	0.846	0.005	0.004	0.008
795	50	0.754	0.606	0.845	0.010	0.004	0.021
800	50	0.775	0.622	0.863	0.008	0.004	0.017
805	50	0.785	0.646	0.863	0.006	0.004	0.010
810	50	0.798	0.656	0.887	0.008	0.004	0.016
815	50	0.810	0.671	0.894	0.007	0.004	0.014
820	50	0.847	0.691	0.935	0.009	0.004	0.018
825	50	0.860	0.697	0.947	0.007	0.004	0.014
830	50	0.852	0.691	0.934	0.012	0.004	0.029
835	50	0.844	0.690	0.923	0.008	0.004	0.016
840	50	0.858	0.705	0.940	0.010	0.004	0.023
845	50	0.922	0.770	1.007	0.010	0.004	0.021
850	50	0.882	0.723	0.962	0.009	0.004	0.018
855	50	0.887	0.734	0.965	0.011	0.004	0.025
860	50	0.907	0.747	0.990	0.008	0.004	0.014
865	50	0.937	0.775	1.029	0.007	0.004	0.013
870	50	0.920	0.760	1.001	0.009	0.004	0.017
875	50	0.942	0.766	1.033	0.010	0.004	0.023
880	50	0.979	0.813	1.067	0.008	0.004	0.016
885	50	0.977	0.813	1.060	0.015	0.004	0.035
890	50	1.014	0.846	1.109	0.011	0.004	0.024
895	50	1.039	0.876	1.137	0.012	0.004	0.026
900	50	1.061	0.890	1.172	0.012	0.004	0.026
905	50	1.055	0.882	1.155	0.010	0.004	0.023
910	50	1.091	0.930	1.193	0.006	0.004	0.010
915	50	1.080	0.892	1.206	0.007	0.004	0.011
920	50	1.116	0.937	1.208	0.009	0.004	0.018
925	50	1.102	0.919	1.218	0.009	0.004	0.020
930	50	1.093	0.909	1.201	0.011	0.004	0.024
935	50	1.178	0.994	1.293	0.009	0.004	0.019
940	50	1.159	0.990	1.273	0.009	0.004	0.018
945	50	1.184	1.003	1.305	0.008	0.004	0.017
950	50	1.244	1.063	1.378	0.009	0.004	0.020
955	50	1.267	1.087	1.378	0.012	0.004	0.028
960	50	1.321	1.137	1.465	0.007	0.004	0.014
965	50	1.278	1.106	1.394	0.016	0.004	0.040
970	50	1.342	1.159	1.456	0.010	0.004	0.019
975	50	1.289	1.113	1.393	0.009	0.004	0.018
980	50	1.414	1.239	1.537	0.007	0.004	0.013
985	50	1.407	1.224	1.521	0.010	0.004	0.021
990	50	1.470	1.284	1.602	0.010	0.004	0.021
995	50	1.497	1.325	1.627	0.011	0.004	0.024
1000	50	1.481	1.290	1.618	0.011	0.004	0.023
1005	50	1.545	1.348	1.675	0.009	0.004	0.020
1010	50	1.542	1.362	1.686	0.011	0.004	0.026
1015	50	1.638	1.463	1.777	0.006	0.004	0.011
1020	50	1.622	1.442	1.758	0.010	0.004	0.021
1025	50	1.616	1.420	1.784	0.009	0.004	0.019
1030	50	1.666	1.464	1.835	0.008	0.004	0.017
1035	50	1.705	1.498	1.862	0.009	0.004	0.018
1040	50	1.746	1.546	1.920	0.009	0.004	0.018
1045	50	1.867	1.682	2.030	0.010	0.004	0.022
1050	50	1.885	1.682	2.059	0.010	0.004	0.021
1055	50	1.949	1.754	2.116	0.008	0.004	0.017
1060	50	1.999	1.820	2.161	0.008	0.004	0.016
1065	50	1.967	1.783	2.136	0.016	0.004	0.039
1070	50	2.103	1.932	2.245	0.012	0.004	0.027
1075	50	2.158	2.008	2.285	0.008	0.004	0.016
1080	50	2.188	2.018	2.340	0.013	0.004	0.029
1085	50	2.311	2.149	2.482	0.013	0.004	0.029
1090	50	2.335	2.174	2.488	0.011	0.004	0.026
1095	50	2.448	2.290	2.641	0.013	0.004	0.030
1100	50	2.411	2.270	2.546	0.012	0.004	0.029
1105	50	2.651	2.499	2.813	0.011	0.004	0.024
1110	50	2.727	2.585	2.894	0.008	0.004	0.016
1115	50	2.852	2.729	2.990	0.010	0.004	0.021
1120	50	2.869	2.736	3.008	0.009	0.004	0.019
1125	50	3.172	3.003	3.347	0.012	0.004	0.029
1130	50	3.065	2.902	3.258	0.013	0.004	0.032
1135	50	2.985	2.865	3.117	0.011	0.004	0.024
1140	50	3.107	2.984	3.272	0.009	0.004	0.019
1145	50	3.602	3.470	3.786	0.011	0.004	0.025
1150	50	3.617	3.533	3.734	0.011	0.004	0.024
1155	50	3.908	3.770	4.115	0.010	0.004	0.023
1160	50	4.069	3.980	4.183	0.010	0.004	0.021
1165	50	5.031	4.936	5.186	0.012	0.004	0.028
1170	50	6.287	6.210	6.410	0.010	0.004	0.021
1175	50	6.917	6.838	7.041	0.009	0.004	0.020
1180	50	5.348	5.248	5.500	0.013	0.004	0.031
1185	50	8.466	8.363	8.597	0.011	0.004	0.026
1190	50	11.411	11.222	11.580	0.010	0.004	0.021
1195	50	6.339	6.217	6.484	0.012	0.004	0.027
1200	50	10.621	10.420	10.810	0.013	0.004	0.031
1205	50	8.895	8.695	9.057	0.009	0.004	0.018
1210	50	11.585	11.421	11.733	0.013	0.004	0.021
1215	50	17.647	17.432	17.792	0.008	0.004	0.015
1220	50	12.266	12.044	12.465	0.012	0.004	0.024
1225	50	16.129	15.826	16.365	0.017	0.004	0.026
1230	50	17.068	16.930	17.151	0.015	0.004	0.035
1235	50	19.598	19.460	19.677	0.015	0.004	0.037
1240	50	20.229	20.093	20.331	0.008	0.004	0.014
1245	50	21.727	21.531	21.872	0.009	0.004	0.018
1250	50	21.939	21.756	22.109	0.010	0.004	0.023
1255	50	25.201	24.845	25.385	0.013	0.004	0.031
1260	50	24.856	24.581	25.063	0.011	0.004	0.023
1265	50	25.737	25.410	25.935	0.012	0.004	0.027
1270	50	28.584	28.312	28.753	0.012	0.004	0.028
1275	50	28.873	28.366	29.130	0.012	0.004	0.026
1280	50	26.246	25.872	26.509	0.008	0.004	0.017
1285	50	30.694	30.166	31.149	0.013	0.004	0.029
1290	50	33.036	32.531	33.340	0.013	0.004	0.030
1295	50	31.823	31.316	32.108	0.010	0.004	0.022
1300	50	33.393	32.907	33.786	0.009	0.004	0.019
1305	50	35.690	35.317	36.020	0.011	0.004	0.026
1310	50	37.274	36.904	37.644	0.009	0.004	0.019
1315	50	37.799	37.431	38.239	0.011	0.004	0.024
1320	50	37.076	36.640	37.584	0.014	0.004	0.033
1325	50	39.734	39.350	40.110	0.015	0.004	0.038
1330	50	38.854	38.507	39.422	0.013	0.004	0.030
1335	50	40.289	39.954	40.831	0.010	0.004	0.021
1340	50	41.722	41.160	42.350	0.011	0.004	0.022
1345	50	43.862	43.469	44.538	0.011	0.004	0.024
1350	50	43.559	43.104	44.221	0.009	0.004	0.019
1355	50	45.451	45.174	45.928	0.009	0.004	0.020
1360	50	45.402	44.847	45.948	0.010	0.004	0.021
1365	50	46.322	45.876	46.821	0.009	0.004	0.018
1370	50	48.508	47.791	49.127	0.011	0.004	0.024
1375	50	50.024	49.281	50.666	0.013	0.004	0.030
1380	50	51.694	51.180	52.108	0.010	0.004	0.019
1385	50	48.904	48.422	49.491	0.010	0.004	0.021
1390	50	49.833	49.416	50.237	0.008	0.004	0.014
1395	50	51.169	50.561	51.605	0.013	0.004	0.032
1400	50	54.011	53.369	54.458	0.010	0.004	0.020
1405	50	54.688	54.375	55.183	0.016	0.004	0.039
1410	50	55.986	55.868	56.144	0.014	0.004	0.035
1415	50	56.437	56.305	56.622	0.014	0.004	0.035
1420	50	58.641	58.277	58.968	0.014	0.004	0.035
1425	50	60.054	59.711	60.316	0.014	0.004	0.035
1430	50	61.425	60.908	61.710	0.015	0.004	0.037
1435	50	62.784	62.211	63.221	0.014	0.004	0.034
1440	50	63.003	62.150	63.640	0.012	0.004	0.028
1445	50	64.346	63.674	64.966	0.014	0.004	0.035
1450	50	65.677	64.815	66.401	0.014	0.004	0.034
1455	50	67.043	66.201	67.830	0.015	0.004	0.035
1460	50	67.580	66.399	68.443	0.013	0.004	0.030
1465	50	70.168	69.121	70.855	0.012	0.004	0.027
1470	50	70.918	69.948	71.453	0.015	0.004	0.037
1475	50	72.591	71.790	73.210	0.016	0.004	0.039
1480	50	75.188	74.154	76.055	0.012	0.004	0.029
1485	50	70.154	69.090	71.045	0.008	0.004	0.016
1490	50	74.455	73.303	75.285	0.012	0.004	0.027
1495	50	75.768	74.493	76.528	0.012	0.004	0.027
20	55	0.627	0.015	1.038	0.249	0.039	0.565
25	55	0.018	0.017	0.019	0.231	0.091	0.384
30	55	0.020	0.019	0.022	0.106	0.055	0.196
35	55	0.022	0.022	0.022	0.557	0.509	0.614
40	55	0.025	0.025	0.025	0.116	0.006	0.301
45	55	0.027	0.026	0.027	0.009	0.009	0.009
50	55	0.030	0.029	0.030	0.119	0.054	0.170
55	55	0.035	0.033	0.036	0.010	0.008	0.010
60	55	0.035	0.034	0.036	0.058	0.005	0.136
65	55	0.038	0.037	0.039	0.005	0.004	0.005
70	55	0.040	0.038	0.042	0.004	0.004	0.005
75	55	0.045	0.043	0.046	0.008	0.005	0.010
80	55	0.044	0.044	0.045	0.005	0.004	0.005
85	55	0.048	0.046	0.051	0.011	0.006	0.018
90	55	0.051	0.049	0.054	0.009	0.005	0.011
95	55	0.053	0.051	0.054	0.023	0.013	0.029
100	55	0.057	0.056	0.059	0.173	0.120	0.209
105	55	0.060	0.057	0.064	0.494	0.478	0.509
110	55	0.070	0.065	0.073	0.010	0.007	0.014
115	55	0.066	0.062	0.070	0.014	0.011	0.018
120	55	0.069	0.065	0.073	0.074	0.008	0.157
125	55	0.070	0.066	0.075	0.009	0.005	0.016
130	55	0.072	0.070	0.075	0.005	0.004	0.006
135	55	0.075	0.073	0.078	0.004	0.004	0.004
140	55	0.080	0.076	0.085	0.004	0.004	0.005
145	55	0.082	0.079	0.088	0.006	0.004	0.008
150	55	0.087	0.084	0.091	0.005	0.004	0.006
155	55	0.091	0.084	0.102	0.007	0.004	0.014
160	55	0.091	0.085	0.097	0.004	0.004	0.005
165	55	0.094	0.088	0.099	0.005	0.004	0.006
170	55	0.095	0.091	0.098	0.005	0.004	0.006
175	55	0.100	0.096	0.107	0.005	0.004	0.006
180	55	0.101	0.098	0.109	0.004	0.004	0.005
185	55	0.105	0.102	0.110	0.005	0.004	0.006
190	55	0.108	0.100	0.117	0.005	0.004	0.006
195	55	0.115	0.106	0.125	0.004	0.004	0.005
200	55	0.120	0.114	0.129	0.007	0.006	0.009
205	55	0.127	0.108	0.145	0.008	0.004	0.010
210	55	0.124	0.107	0.142	0.006	0.004	0.011
215	55	0.128	0.116	0.140	0.005	0.004	0.006
220	55	0.131	0.118	0.143	0.005	0.004	0.006
225	55	0.135	0.123	0.143	0.005	0.004	0.006
230	55	0.137	0.127	0.145	0.004	0.004	0.005
235	55	0.137	0.128	0.142	0.005	0.004	0.006
240	55	0.142	0.133	0.151	0.006	0.004	0.009
245	55	0.146	0.136	0.158	0.004	0.004	0.005
250	55	0.145	0.137	0.158	0.005	0.004	0.005
255	55	0.149	0.142	0.164	0.005	0.004	0.007
260	55	0.153	0.143	0.169	0.005	0.004	0.007
265	55	0.160	0.151	0.173	0.004	0.004	0.005
270	55	0.163	0.149	0.184	0.005	0.004	0.006
275	55	0.169	0.152	0.190	0.004	0.004	0.005
280	55	0.176	0.157	0.201	0.006	0.004	0.010
285	55	0.177	0.152	0.203	0.006	0.004	0.009
290	55	0.183	0.160	0.209	0.007	0.004	0.011
295	55	0.191	0.164	0.220	0.011	0.004	0.021
300	55	0.204	0.184	0.233	0.007	0.004	0.013
305	55	0.198	0.165	0.230	0.013	0.004	0.023
310	55	0.209	0.180	0.246	0.007	0.004	0.012
315	55	0.204	0.169	0.241	0.005	0.004	0.006
320	55	0.208	0.178	0.243	0.005	0.004	0.006
325	55	0.208	0.179	0.238	0.006	0.004	0.010
330	55	0.213	0.181	0.244	0.006	0.004	0.009
335	55	0.218	0.192	0.248	0.005	0.004	0.006
340	55	0.216	0.185	0.244	0.004	0.004	0.004
345	55	0.222	0.191	0.246	0.006	0.004	0.008
350	55	0.227	0.198	0.250	0.005	0.004	0.008
355	55	0.231	0.202	0.255	0.005	0.004	0.005
360	55	0.234	0.200	0.251	0.006	0.004	0.007
365	55	0.235	0.203	0.252	0.005	0.004	0.008
370	55	0.241	0.212	0.258	0.005	0.004	0.007
375	55	0.240	0.212	0.254	0.007	0.004	0.013
380	55	0.240	0.217	0.257	0.008	0.004	0.016
385	55	0.247	0.223	0.266	0.006	0.004	0.011
390	55	0.252	0.231	0.272	0.006	0.004	0.009
395	55	0.262	0.237	0.282	0.006	0.004	0.009
400	55	0.261	0.230	0.290	0.008	0.004	0.015
405	55	0.268	0.244	0.290	0.007	0.004	0.012
410	55	0.274	0.249	0.300	0.005	0.004	0.008
415	55	0.271	0.245	0.305	0.006	0.004	0.008
420	55	0.285	0.259	0.318	0.006	0.004	0.010
425	55	0.287	0.267	0.318	0.006	0.004	0.011
430	55	0.289	0.265	0.329	0.005	0.004	0.007
435	55	0.296	0.272	0.337	0.006	0.004	0.010
440	55	0.307	0.279	0.352	0.005	0.004	0.008
445	55	0.305	0.283	0.350	0.006	0.004	0.011
450	55	0.319	0.300	0.358	0.005	0.004	0.008
455	55	0.313	0.288	0.359	0.006	0.004	0.009
460	55	0.332	0.309	0.376	0.007	0.004	0.013
465	55	0.326	0.291	0.376	0.005	0.004	0.007
470	55	0.341	0.305	0.400	0.008	0.004	0.015
475	55	0.342	0.298	0.403	0.006	0.004	0.009
480	55	0.350	0.304	0.410	0.005	0.004	0.008
485	55	0.357	0.317	0.415	0.008	0.004	0.012
490	55	0.371	0.321	0.437	0.005	0.004	0.006
495	55	0.373	0.327	0.433	0.011	0.004	0.021
500	55	0.377	0.322	0.443	0.006	0.005	0.007
505	55	0.371	0.324	0.441	0.006	0.004	0.009
510	55	0.374	0.319	0.447	0.007	0.004	0.011
515	55	0.393	0.332	0.465	0.006	0.004	0.010
520	55	0.395	0.336	0.475	0.008	0.004	0.010
525	55	0.404	0.342	0.490	0.009	0.004	0.018
530	55	0.421	0.351	0.507	0.011	0.004	0.024
535	55	0.429	0.356	0.513	0.010	0.004	0.022
540	55	0.430	0.349	0.522	0.008	0.004	0.016
545	55	0.442	0.364	0.539	0.007	0.004	0.012
550	55	0.440	0.362	0.531	0.007	0.004	0.014
555	55	0.458	0.374	0.561	0.009	0.004	0.018
560	55	0.458	0.372	0.563	0.006	0.004	0.009
565	55	0.471	0.387	0.576	0.007	0.004	0.013
570	55	0.472	0.376	0.579	0.011	0.004	0.025
575	55	0.483	0.387	0.590	0.010	0.004	0.017
580	55	0.487	0.387	0.599	0.009	0.004	0.014
585	55	0.501	0.398	0.616	0.007	0.004	0.011
590	55	0.528	0.418	0.644	0.015	0.004	0.029
595	55	0.533	0.434	0.652	0.012	0.005	0.018
600	55	0.621	0.553	0.739	0.013	0.008	0.021
605	55	0.617	0.496	0.742	0.018	0.004	0.033
610	55	0.627	0.486	0.752	0.024	0.005	0.036
615	55	0.694	0.559	0.841	0.019	0.005	0.036
620	55	0.630	0.488	0.765	0.013	0.005	0.019
625	55	0.593	0.458	0.722	0.017	0.005	0.028
630	55	0.567	0.437	0.694	0.013	0.004	0.025
635	55	0.571	0.437	0.697	0.010	0.004	0.016
640	55	0.564	0.433	0.688	0.007	0.004	0.012
645	55	0.575	0.442	0.699	0.007	0.004	0.012
650	55	0.577	0.445	0.700	0.011	0.004	0.025
655	55	0.588	0.450	0.714	0.009	0.004	0.019
660	55	0.596	0.460	0.721	0.005	0.004	0.007
665	55	0.595	0.464	0.721	0.007	0.004	0.013
670	55	0.617	0.477	0.747	0.007	0.004	0.012
675	55	0.599	0.460	0.718	0.007	0.004	0.012
680	55	0.631	0.496	0.748	0.009	0.004	0.018
685	55	0.635	0.500	0.752	0.007	0.004	0.014
690	55	0.638	0.496	0.763	0.007	0.004	0.012
695	55	0.661	0.525	0.791	0.010	0.005	0.016
700	55	0.672	0.532	0.788	0.010	0.005	0.018
705	55	0.711	0.581	0.835	0.010	0.008	0.013
710	55	0.692	0.550	0.803	0.009	0.004	0.017
715	55	0.731	0.586	0.842	0.011	0.004	0.022
720	55	0.701	0.564	0.807	0.012	0.004	0.026
725	55	0.726	0.579	0.840	0.009	0.005	0.017
730	55	0.721	0.573	0.834	0.006	0.005	0.007
735	55	0.746	0.594	0.867	0.007	0.004	0.013
740	55	0.757	0.600	0.872	0.006	0.004	0.011
745	55	0.776	0.621	0.890	0.009	0.004	0.017
750	55	0.773	0.615	0.876	0.008	0.004	0.015
755	55	0.755	0.612	0.866	0.009	0.004	0.018
760	55	0.796	0.651	0.905	0.007	0.004	0.014
765	55	0.814	0.655	0.931	0.009	0.004	0.018
770	55	0.802	0.644	0.906	0.006	0.004	0.011
775	55	0.816	0.659	0.927	0.008	0.004	0.017
780	55	0.836	0.671	0.950	0.008	0.004	0.016
785	55	0.862	0.697	0.970	0.010	0.004	0.021
790	55	0.860	0.707	0.968	0.006	0.004	0.009
795	55	0.896	0.724	1.003	0.010	0.004	0.021
800	55	0.889	0.744	0.980	0.007	0.004	0.012
805	55	0.934	0.766	1.022	0.010	0.004	0.022
810	55	0.925	0.771	1.028	0.008	0.004	0.017
815	55	0.941	0.774	1.035	0.009	0.004	0.018
820	55	0.967	0.800	1.071	0.011	0.004	0.023
825	55	0.950	0.780	1.052	0.007	0.004	0.014
830	55	1.025	0.866	1.117	0.010	0.004	0.023
835	55	0.998	0.828	1.097	0.007	0.004	0.014
840	55	0.973	0.799	1.068	0.006	0.004	0.011
845	55	1.021	0.843	1.124	0.009	0.004	0.020
850	55	1.072	0.899	1.170	0.011	0.004	0.024
855	55	1.094	0.915	1.187	0.009	0.004	0.019
860	55	1.141	0.979	1.239	0.009	0.004	0.020
865	55	1.160	0.993	1.250	0.006	0.004	0.011
870	55	1.188	1.007	1.281	0.009	0.004	0.019
875	55	1.179	0.992	1.279	0.013	0.004	0.030
880	55	1.205	1.025	1.296	0.012	0.004	0.027
885	55	1.307	1.135	1.395	0.011	0.004	0.025
890	55	1.267	1.072	1.377	0.011	0.004	0.025
895	55	1.225	1.052	1.328	0.008	0.004	0.017
900	55	1.325	1.147	1.417	0.012	0.004	0.026
905	55	1.354	1.190	1.439	0.009	0.004	0.019
910	55	1.428	1.243	1.531	0.006	0.004	0.010
915	55	1.419	1.228	1.516	0.013	0.004	0.031
920	55	1.393	1.197	1.499	0.011	0.004	0.025
925	55	1.467	1.287	1.578	0.011	0.004	0.024
930	55	1.569	1.381	1.686	0.010	0.004	0.021
935	55	1.618	1.450	1.709	0.013	0.004	0.031
940	55	1.554	1.357	1.670	0.008	0.004	0.017
945	55	1.694	1.518	1.815	0.010	0.004	0.023
950	55	1.668	1.482	1.785	0.006	0.004	0.011
955	55	1.815	1.651	1.917	0.010	0.004	0.023
960	55	1.880	1.706	1.997	0.008	0.004	0.017
965	55	1.796	1.615	1.922	0.009	0.004	0.018
970	55	1.822	1.652	1.941	0.011	0.004	0.021
975	55	2.032	1.877	2.142	0.009	0.004	0.018
980	55	2.038	1.871	2.153	0.009	0.004	0.017
985	55	2.120	1.979	2.215	0.013	0.004	0.030
990	55	2.188	2.035	2.309	0.014	0.004	0.033
995	55	2.424	2.289	2.552	0.009	0.004	0.018
1000	55	2.306	2.151	2.434	0.017	0.004	0.042
1005	55	2.389	2.230	2.495	0.013	0.004	0.030
1010	55	2.505	2.355	2.610	0.011	0.004	0.024
