
20	300	0.33718327681224	6	0.280699888865153	3	0.39366666475931805	3
20	200	0.30199998617172	9	0.28609999020894367	3	0.31789998213450116	6
20	100	0.28229584296544	7	0.3241666952768962	3	0.2404249906539917	4
20	50	0.3077582915624	9	0.3605666160583496	3	0.25494996706644696	6
20	10	0.26437747478485	9	0.25667500495910645	4	0.2720799446105957	5
25	300	0.24501752853394	9	0.2598750591278076	4	0.23015999794006348	5
25	200	0.24989644118718	9	0.21924287932259695	7	0.2805500030517578	2
25	100	0.2799357175827	9	0.24609994888305664	2	0.31377148628234863	7
25	50	0.28348503112793	7	0.2581200122833252	5	0.3088500499725342	2
