0.02	0.636
0.04	0.025
0.06	0.037
0.08	0.049
0.1	0.069
0.12	0.089
0.14	0.090
0.16	0.111
0.18	0.138
0.2	0.164
0.22	0.184
0.24	0.232
0.26	0.258
0.28	0.311
0.3	0.422
0.32	0.523
0.34	0.603
0.36	2.901
0.38	1.272
0.4	2.710
0.42	11.885
0.44	30.686
0.46	48.648
0.48	66.192
0.5	88.008
0.52	111.258
0.54	110.807
0.56	118.276
0.58	133.260
0.6	161.711
0.62	211.434
0.64	171.620
0.66	169.858
0.68	176.403
0.7	185.185
0.72	216.062
0.74	201.119
0.76	204.211
0.78	210.798
0.8	216.586
0.82	222.002
0.84	226.533
0.86	231.100
0.88	235.475
0.9	240.672
0.92	245.532
0.94	249.260
0.96	253.204
0.98	256.571
1.0	261.186
1.02	265.684
1.04	269.052
1.06	272.028
1.08	275.913
1.1	278.616
1.12	280.804
1.14	284.923
1.16	288.512
1.18	291.389
1.2	294.613
1.22	297.163
1.24	299.494
1.26	300.426
1.28	302.424
1.3	42.638
1.32	309.425
1.34	312.471
1.36	314.443
1.38	315.983
1.4	317.519
1.42	319.088
1.44	320.011
1.46	321.093
1.48	325.965
1.5	327.481
1.52	329.389
1.54	329.042
1.56	331.019
1.58	332.143
1.6	332.776
1.62	335.194
1.64	334.450
1.66	338.365
1.68	340.154
1.7	341.029
1.72	343.418
1.74	342.405
1.76	346.615
1.78	347.552
1.8	345.035
1.82	345.963
1.84	351.751
1.86	348.367
1.88	349.777
1.9	351.679
1.92	353.779
1.94	354.348
1.96	356.587
1.98	359.505
2.0	361.724
2.02	363.823
2.04	363.339
2.06	364.477
2.08	363.288
2.1	364.173
2.12	365.184
2.14	366.750
2.16	366.774
2.18	368.196
2.2	368.479
2.22	366.639
2.24	366.180
2.26	367.211
2.28	369.123
2.3	370.773
2.32	370.254
2.34	372.014
2.36	373.029
2.38	373.249
2.4	372.656
2.42	373.703
2.44	375.194
2.46	376.398
2.48	376.548
2.5	377.656
2.52	376.892
2.54	378.912
2.56	378.544
2.58	375.907
2.6	377.756
2.62	377.899
2.64	378.296
2.66	380.319
2.68	380.929
2.7	382.060
2.72	380.542
2.74	382.124
2.76	382.551
2.78	383.190
2.8	384.971
2.82	383.164
2.84	383.036
2.86	382.841
2.88	380.867
2.9	382.734
2.92	383.378
2.94	386.249
2.96	384.825
2.98	386.288
3.0	387.440
3.02	388.228
3.04	388.372
3.06	389.103
3.08	389.463
3.1	389.114
3.12	388.394
3.14	389.279
3.16	389.454
3.18	388.580
3.2	390.386
3.22	388.973
3.24	386.841
3.26	389.889
3.28	390.500
3.3	391.071
3.32	391.623
3.34	393.522
3.36	392.560
3.38	394.122
3.4	393.436
3.42	389.266
3.44	395.002
3.46	393.795
3.48	394.823
3.5	395.481
3.52	396.120
3.54	397.903
3.56	395.796
3.58	397.136
3.6	395.673
3.62	397.365
3.64	397.840
3.66	394.664
3.68	395.878
3.7	397.878
3.72	395.766
3.74	397.332
3.76	398.475
3.78	396.640
3.8	396.439
3.82	397.497
3.84	398.106
3.86	394.789
3.88	393.090
3.9	391.349
3.92	391.230
3.94	391.677
3.96	389.956
3.98	394.130
4.0	393.562
4.02	394.828
4.04	392.783
4.06	392.080
4.08	391.361
4.1	390.576
4.12	390.733
4.14	386.834
4.16	387.901
4.18	387.957
4.2	388.481
4.22	389.513
4.24	389.510
4.26	388.938
4.28	388.882
4.3	389.338
4.32	390.298
4.34	390.736
4.36	391.141
4.38	391.533
4.4	392.453
4.42	392.848
4.44	392.707
4.46	393.053
4.48	393.931
4.5	394.804
4.52	396.197
4.54	397.073
4.56	397.925
4.58	398.239
4.6	397.453
4.62	397.185
4.64	394.101
4.66	394.868
4.68	396.164
4.7	395.778
4.72	395.371
4.74	395.504
4.76	396.214
4.78	397.464
4.8	398.147
4.82	398.826
4.84	399.500
4.86	401.309
4.88	401.405
4.9	402.060
4.92	401.548
4.94	403.333
4.96	403.392
4.98	404.013
5.0	404.631
5.02	406.399
5.04	405.828
5.06	405.271
5.08	407.019
5.1	406.425
5.12	399.139
5.14	400.236
5.16	400.682
5.18	400.513
5.2	401.594
5.22	401.367
5.24	399.960
5.26	397.879
5.28	398.883
5.3	397.968
5.32	399.600
5.34	399.945
5.36	398.336
5.38	399.950
5.4	399.603
5.42	400.564
5.44	401.507
5.46	400.487
5.48	402.077
5.5	402.350
5.52	402.632
5.54	402.198
5.56	402.442
5.58	404.009
5.6	404.244
5.62	405.807
5.64	405.355
5.66	404.915
5.68	406.462
5.7	403.935
5.72	405.467
5.74	404.967
5.76	406.491
5.78	405.948
5.8	407.464
5.82	406.932
5.84	407.089
5.86	407.890
5.88	408.030
5.9	408.824
5.92	408.947
5.94	409.733
5.96	408.432
5.98	409.908
