poll	workload	req_delay	req_min	req_max	rep_delay	rep_min	rep_max
1740	110	171.229	170.706	171.751	0.004	0.004	0.004
1760	110	173.224	172.593	173.854	0.004	0.004	0.004
1780	110	176.162	175.051	177.274	0.004	0.004	0.004
1800	110	178.783	177.888	179.677	0.004	0.004	0.004
1820	110	182.663	181.001	184.325	0.004	0.004	0.004
1840	110	185.379	184.015	186.743	0.004	0.004	0.004
1860	110	187.857	185.537	190.177	0.006	0.004	0.008
1880	110	191.143	189.129	193.157	0.004	0.004	0.004
1900	110	193.680	192.275	195.085	0.004	0.004	0.004
1920	110	197.020	195.359	198.681	0.004	0.004	0.004
1940	110	200.417	198.388	202.446	0.004	0.004	0.004
1960	110	202.712	200.273	205.152	0.004	0.004	0.004
1980	110	206.184	203.562	208.807	0.005	0.004	0.005
2000	110	208.530	205.475	211.585	0.004	0.004	0.004
2020	110	210.805	208.617	212.994	0.004	0.004	0.004
2040	110	213.157	211.226	215.089	0.004	0.004	0.004
2060	110	215.695	215.562	215.828	0.004	0.004	0.004
2080	110	218.400	217.775	219.026	0.006	0.004	0.008
2100	110	220.179	219.946	220.412	0.004	0.004	0.004
2120	110	223.118	222.999	223.237	0.004	0.004	0.004
2140	110	224.982	224.720	225.243	0.004	0.004	0.004
2160	110	227.015	226.887	227.144	0.004	0.004	0.004
2180	110	228.972	228.710	229.234	0.004	0.004	0.004
2200	110	229.308	228.478	230.139	0.004	0.004	0.004
2220	110	229.643	228.371	230.915	0.004	0.004	0.004
2240	110	232.717	231.699	233.735	0.004	0.004	0.004
2260	110	235.269	234.816	235.722	0.004	0.004	0.004
2280	110	238.080	237.618	238.541	0.004	0.004	0.004
2300	110	238.896	237.965	239.826	0.004	0.004	0.004
2320	110	241.287	240.336	242.239	0.004	0.004	0.004
2340	110	243.340	243.294	243.385	0.004	0.004	0.004
2360	110	245.325	245.286	245.364	0.004	0.004	0.004
2380	110	246.279	245.019	247.540	0.004	0.004	0.004
2400	110	247.917	247.743	248.091	0.004	0.004	0.004
2420	110	250.191	249.518	250.864	0.004	0.004	0.004
2440	110	252.263	251.242	253.285	0.004	0.004	0.004
2460	110	252.389	251.522	253.256	0.004	0.004	0.004
2480	110	253.831	252.431	255.231	0.004	0.004	0.004
2500	110	253.995	252.904	255.086	0.004	0.004	0.004
2520	110	256.529	255.775	257.284	0.004	0.004	0.004
2540	110	259.041	257.914	260.168	0.004	0.004	0.004
2560	110	259.353	258.567	260.139	0.004	0.004	0.004
2580	110	259.114	257.161	261.067	0.004	0.004	0.004
2600	110	260.879	258.309	263.448	0.004	0.004	0.004
2620	110	262.027	258.996	265.058	0.004	0.004	0.004
2640	110	263.909	260.810	267.007	0.004	0.004	0.004
2660	110	265.956	262.988	268.924	0.004	0.004	0.004
2680	110	267.196	265.148	269.244	0.004	0.004	0.004
2700	110	268.162	265.261	271.064	0.004	0.004	0.004
2720	110	269.260	265.675	272.845	0.004	0.004	0.004
2740	110	270.744	268.106	273.381	0.004	0.004	0.004
2760	110	272.381	270.103	274.659	0.004	0.004	0.004
2780	110	274.188	271.241	277.134	0.004	0.004	0.004
2800	110	274.051	271.441	276.661	0.004	0.004	0.004
2820	110	275.980	273.753	278.206	0.004	0.004	0.004
2840	110	275.437	271.599	279.275	0.004	0.004	0.004
2860	110	277.704	273.805	281.602	0.004	0.004	0.004
2880	110	277.533	273.595	281.472	0.004	0.004	0.004
2900	110	278.877	275.309	282.445	0.004	0.004	0.004
2920	110	280.177	276.537	283.817	0.004	0.004	0.004
2940	110	281.672	278.188	285.157	0.004	0.004	0.004
2960	110	283.603	280.285	286.921	0.004	0.004	0.004
2980	110	284.830	280.995	288.666	0.004	0.004	0.004
3000	110	285.344	281.645	289.042	0.004	0.004	0.004
3020	110	287.176	283.186	291.167	0.004	0.004	0.004
3040	110	288.768	285.180	292.357	0.004	0.004	0.004
3060	110	288.409	284.237	292.582	0.004	0.004	0.004
3080	110	289.440	286.153	292.727	0.004	0.004	0.004
3100	110	290.878	286.555	295.202	0.004	0.004	0.004
3120	110	292.066	287.909	296.222	0.005	0.004	0.006
3140	110	293.205	288.226	298.183	0.004	0.004	0.004
3160	110	293.060	287.955	298.165	0.004	0.004	0.004
3180	110	292.777	285.484	300.069	0.009	0.004	0.014
3200	110	294.058	287.684	300.433	0.009	0.004	0.013
3220	110	294.995	288.235	301.755	0.009	0.004	0.013
3240	110	294.605	289.849	299.361	0.008	0.004	0.013
3260	110	295.739	291.451	300.027	0.004	0.004	0.004
3280	110	299.269	295.147	303.391	0.004	0.004	0.004
3300	110	297.912	294.044	301.780	0.004	0.004	0.004
3320	110	298.957	295.588	302.326	0.004	0.004	0.004
3340	110	301.863	299.826	303.899	0.004	0.004	0.004
3360	110	300.366	298.624	302.109	0.004	0.004	0.004
3380	110	301.876	300.695	303.058	0.004	0.004	0.004
3400	110	302.215	301.037	303.394	0.004	0.004	0.004
3420	110	302.796	302.490	303.101	0.006	0.004	0.008
3440	110	303.051	301.576	304.527	0.004	0.004	0.004
3460	110	306.730	306.429	307.031	0.005	0.004	0.005
3480	110	308.080	307.167	308.993	0.004	0.004	0.004
3500	110	309.155	309.144	309.167	0.004	0.004	0.004
3520	110	310.521	310.519	310.522	0.004	0.004	0.004
3540	110	310.357	308.248	312.466	0.004	0.004	0.004
3560	110	310.421	307.670	313.172	0.004	0.004	0.004
3580	110	309.398	306.653	312.143	0.004	0.004	0.004
3600	110	311.683	307.598	315.769	0.004	0.004	0.004
3620	110	312.898	308.131	317.665	0.004	0.004	0.004
3640	110	312.867	309.958	315.776	0.004	0.004	0.004
3660	110	313.353	309.755	316.950	0.004	0.004	0.004
3680	110	315.147	311.516	318.778	0.004	0.004	0.004
3700	110	314.644	311.282	318.005	0.004	0.004	0.004
3720	110	315.409	312.341	318.478	0.004	0.004	0.004
3740	110	315.470	311.357	319.584	0.004	0.004	0.004
3760	110	316.168	312.343	319.992	0.004	0.004	0.004
3780	110	316.842	313.999	319.686	0.004	0.004	0.004
3800	110	314.723	308.893	320.553	0.004	0.004	0.004
3820	110	318.794	314.504	323.084	0.004	0.004	0.004
3840	110	94.205	94.205	94.205	0.263	0.263	0.263
3860	110	315.685	313.404	317.966	0.004	0.004	0.004
3880	110	315.418	311.291	319.544	0.004	0.004	0.004
3900	110	315.125	312.788	317.462	0.004	0.004	0.004
3920	110	313.502	311.183	315.822	0.013	0.004	0.022
3940	110	317.097	315.116	319.078	0.004	0.004	0.004
3960	110	318.563	316.564	320.562	0.004	0.004	0.004
3980	110	317.818	316.553	319.083	0.004	0.004	0.004
4000	110	317.749	316.479	319.019	0.004	0.004	0.004
4020	110	319.176	317.899	320.452	0.004	0.004	0.004
4040	110	317.886	317.777	317.996	0.004	0.004	0.004
4060	110	317.686	316.984	318.387	0.004	0.004	0.004
4080	110	317.466	316.610	318.322	0.004	0.004	0.004
4100	110	317.183	316.335	318.031	0.004	0.004	0.004
4120	110	317.673	316.828	318.518	0.004	0.004	0.004
4140	110	314.795	313.942	315.648	0.004	0.004	0.004
4160	110	316.025	315.154	316.897	0.004	0.004	0.004
4180	110	316.413	316.358	316.468	0.004	0.004	0.004
4200	110	317.183	316.686	317.680	0.004	0.004	0.004
4220	110	318.374	317.862	318.886	0.004	0.004	0.004
4240	110	318.702	318.163	319.242	0.004	0.004	0.004
4260	110	318.551	316.676	320.426	0.004	0.004	0.004
4280	110	318.828	316.905	320.751	0.004	0.004	0.004
4300	110	319.530	318.006	321.054	0.004	0.004	0.004
4320	110	320.651	319.101	322.202	0.004	0.004	0.004
4340	110	321.335	320.191	322.480	0.004	0.004	0.004
4360	110	321.989	320.373	323.605	0.004	0.004	0.004
4380	110	322.629	320.534	324.724	0.004	0.004	0.004
4400	110	323.710	321.583	325.837	0.004	0.004	0.004
4420	110	324.351	322.627	326.076	0.004	0.004	0.004
4440	110	324.542	323.666	325.418	0.004	0.004	0.004
4460	110	325.138	323.789	326.488	0.004	0.004	0.004
4480	110	326.179	324.807	327.552	0.004	0.004	0.004
4500	110	327.214	325.817	328.611	0.004	0.004	0.004
4520	110	328.684	326.823	330.545	0.004	0.004	0.004
4540	110	329.720	328.736	330.704	0.004	0.004	0.004
4560	110	330.733	329.730	331.736	0.004	0.004	0.004
4580	110	331.291	330.717	331.865	0.004	0.004	0.004
4600	110	330.919	330.772	331.067	0.004	0.004	0.004
4620	110	330.981	330.224	331.737	0.004	0.004	0.004
4640	110	328.660	324.624	332.697	0.004	0.004	0.004
4660	110	329.586	326.460	332.713	0.004	0.004	0.004
4680	110	330.960	327.337	334.584	0.004	0.004	0.004
4700	110	330.908	327.246	334.570	0.004	0.004	0.004
4720	110	330.836	327.135	334.538	0.004	0.004	0.004
4740	110	331.220	327.002	335.438	0.004	0.004	0.004
4760	110	332.091	328.801	335.381	0.004	0.004	0.004
4780	110	333.419	329.622	337.216	0.004	0.004	0.004
4800	110	334.266	330.438	338.093	0.004	0.004	0.004
4820	110	335.108	331.251	338.966	0.004	0.004	0.004
4840	110	335.947	332.057	339.836	0.004	0.004	0.004
4860	110	337.746	333.835	341.656	0.004	0.004	0.004
4880	110	338.088	334.630	341.546	0.004	0.004	0.004
4900	110	338.904	335.420	342.388	0.004	0.004	0.004
4920	110	338.730	334.232	343.228	0.004	0.004	0.004
4940	110	340.506	335.984	345.027	0.004	0.004	0.004
4960	110	340.810	336.738	344.882	0.004	0.004	0.004
4980	110	341.593	337.489	345.697	0.004	0.004	0.004
5000	110	342.374	338.239	346.509	0.004	0.004	0.004
5020	110	344.132	339.976	348.289	0.004	0.004	0.004
5040	110	343.899	338.704	349.094	0.004	0.004	0.004
5060	110	343.673	339.418	347.928	0.004	0.004	0.004
5080	110	345.411	341.134	349.688	0.004	0.004	0.004
5100	110	345.150	341.839	348.462	0.004	0.004	0.004
5120	110	339.160	334.193	344.127	0.004	0.004	0.004
5140	110	340.332	335.858	344.806	0.004	0.004	0.004
5160	110	340.945	335.373	346.516	0.004	0.004	0.004
5180	110	341.027	334.869	347.186	0.004	0.004	0.004
5200	110	342.183	336.513	347.853	0.004	0.004	0.004
5220	110	342.213	334.874	349.553	0.004	0.004	0.004
5240	110	341.220	335.400	347.041	0.004	0.004	0.004
5260	110	339.642	337.023	342.261	0.004	0.004	0.004
5280	110	340.724	337.538	343.909	0.004	0.004	0.004
5300	110	340.144	338.048	342.239	0.004	0.004	0.004
5320	110	341.766	339.661	343.872	0.004	0.004	0.004
5340	110	342.274	340.161	344.388	0.004	0.004	0.004
5360	110	341.083	337.269	344.897	0.004	0.004	0.004
5380	110	342.688	338.856	346.519	0.004	0.004	0.004
5400	110	342.587	338.157	347.017	0.004	0.004	0.004
5420	110	343.623	339.733	347.512	0.004	0.004	0.004
5440	110	344.642	340.160	349.124	0.004	0.004	0.004
5460	110	343.950	339.420	348.479	0.004	0.004	0.004
5480	110	345.531	340.981	350.081	0.004	0.004	0.004
5500	110	345.962	341.379	350.544	0.004	0.004	0.004
5520	110	346.399	342.935	349.863	0.004	0.004	0.004
5540	110	346.213	340.976	351.450	0.004	0.004	0.004
5560	110	346.615	341.339	351.892	0.004	0.004	0.004
5580	110	348.173	342.873	353.474	0.004	0.004	0.004
5600	110	348.567	343.227	353.907	0.004	0.004	0.004
5620	110	350.120	344.756	355.483	0.004	0.004	0.004
5640	110	349.911	343.913	355.910	0.004	0.004	0.004
5660	110	349.711	344.243	355.178	0.004	0.004	0.004
5680	110	351.248	345.757	356.740	0.004	0.004	0.004
5700	110	349.217	342.453	355.981	0.004	0.004	0.004
5720	110	350.739	343.946	357.532	0.004	0.004	0.004
5740	110	350.476	344.217	356.735	0.004	0.004	0.004
5760	110	351.991	345.705	358.276	0.004	0.004	0.004
5780	110	351.690	344.741	358.638	0.004	0.004	0.004
5800	110	353.197	346.219	360.175	0.004	0.004	0.004
5820	110	352.902	346.462	359.341	0.004	0.004	0.004
5840	110	353.210	347.935	358.486	0.004	0.004	0.004
5860	110	354.087	348.170	360.003	0.004	0.004	0.004
5880	110	354.379	349.637	359.122	0.004	0.004	0.004
5900	110	355.248	349.867	360.628	0.004	0.004	0.004
5920	110	355.526	351.329	359.722	0.004	0.004	0.004
5940	110	356.386	351.554	361.219	0.004	0.004	0.004
5960	110	355.407	350.531	360.283	0.004	0.004	0.004
5980	110	356.873	351.977	361.770	0.004	0.004	0.004
20	130	0.467	0.014	0.919	0.150	0.122	0.177
40	130	0.024	0.024	0.024	0.007	0.005	0.010
60	130	0.034	0.034	0.035	0.006	0.005	0.008
80	130	0.045	0.043	0.047	0.006	0.005	0.006
100	130	0.058	0.056	0.059	0.244	0.189	0.298
120	130	0.068	0.064	0.073	0.017	0.016	0.018
140	130	0.080	0.078	0.082	0.004	0.004	0.004
160	130	0.093	0.085	0.101	0.004	0.004	0.004
180	130	0.102	0.099	0.104	0.007	0.006	0.008
200	130	0.121	0.108	0.133	0.008	0.005	0.012
220	130	0.133	0.123	0.144	0.004	0.004	0.004
240	130	0.142	0.139	0.146	0.008	0.006	0.009
260	130	0.159	0.153	0.166	0.011	0.006	0.017
280	130	0.177	0.159	0.195	0.004	0.004	0.004
300	130	0.202	0.170	0.234	0.016	0.004	0.028
320	130	0.220	0.189	0.251	0.004	0.004	0.005
340	130	0.231	0.202	0.259	0.004	0.004	0.004
360	130	0.247	0.231	0.264	0.011	0.008	0.014
380	130	0.257	0.243	0.271	0.004	0.004	0.004
400	130	0.278	0.272	0.284	0.004	0.004	0.004
420	130	0.297	0.291	0.303	0.004	0.004	0.004
440	130	0.315	0.302	0.328	0.004	0.004	0.004
460	130	0.341	0.316	0.365	0.004	0.004	0.004
480	130	0.365	0.330	0.400	0.004	0.004	0.005
500	130	0.402	0.357	0.447	0.004	0.004	0.004
520	130	0.456	0.398	0.513	0.024	0.006	0.043
540	130	0.472	0.399	0.544	0.006	0.005	0.006
560	130	0.536	0.454	0.617	0.006	0.004	0.009
580	130	0.581	0.483	0.679	0.006	0.004	0.008
600	130	0.687	0.575	0.800	0.023	0.005	0.042
620	130	1.333	1.275	1.391	0.021	0.012	0.031
640	130	0.752	0.643	0.862	0.017	0.004	0.030
660	130	0.788	0.677	0.899	0.005	0.004	0.006
680	130	0.858	0.753	0.964	0.007	0.004	0.010
700	130	0.945	0.845	1.045	0.012	0.004	0.019
720	130	1.536	1.438	1.633	0.017	0.008	0.026
740	130	1.186	1.094	1.278	0.005	0.005	0.005
760	130	1.274	1.184	1.363	0.004	0.004	0.004
780	130	1.369	1.291	1.448	0.004	0.004	0.004
800	130	1.596	1.519	1.673	0.004	0.004	0.004
820	130	1.845	1.779	1.911	0.004	0.004	0.004
840	130	2.181	2.121	2.240	0.004	0.004	0.004
860	130	2.526	2.475	2.577	0.007	0.004	0.010
880	130	3.299	3.257	3.340	0.004	0.004	0.004
900	130	4.441	4.374	4.507	0.004	0.004	0.004
920	130	6.928	6.850	7.006	0.004	0.004	0.004
940	130	12.352	12.331	12.373	0.004	0.004	0.004
960	130	20.733	20.677	20.788	0.004	0.004	0.004
980	130	28.676	28.521	28.831	0.004	0.004	0.004
1000	130	36.238	36.054	36.423	0.004	0.004	0.004
1020	130	44.493	44.144	44.843	0.004	0.004	0.004
1040	130	52.399	51.989	52.809	0.004	0.004	0.004
1060	130	60.018	59.716	60.321	0.004	0.004	0.004
1080	130	67.399	67.134	67.663	0.005	0.004	0.006
1100	130	74.731	74.452	75.009	0.004	0.004	0.004
1120	130	81.428	80.896	81.961	0.004	0.004	0.004
1140	130	87.282	86.816	87.748	0.004	0.004	0.004
1160	130	93.732	93.374	94.090	0.004	0.004	0.004
1180	130	100.239	99.778	100.701	0.004	0.004	0.004
1200	130	106.439	105.833	107.045	0.004	0.004	0.004
1220	130	112.491	111.554	113.428	0.004	0.004	0.004
1240	130	117.865	116.634	119.096	0.004	0.004	0.004
1260	130	123.099	121.904	124.293	0.004	0.004	0.004
1280	130	128.237	127.631	128.843	0.004	0.004	0.004
1300	130	133.481	133.006	133.956	0.004	0.004	0.004
1320	130	138.754	138.341	139.166	0.004	0.004	0.004
1340	130	143.457	143.007	143.907	0.004	0.004	0.004
1360	130	148.067	147.577	148.556	0.004	0.004	0.004
1380	130	152.324	151.740	152.908	0.004	0.004	0.004
1400	130	156.094	155.992	156.197	0.005	0.004	0.005
1420	130	160.425	160.189	160.661	0.004	0.004	0.004
1440	130	164.840	164.838	164.843	0.004	0.004	0.004
1460	130	168.427	168.021	168.833	0.004	0.004	0.004
1480	130	172.352	171.495	173.210	0.004	0.004	0.004
1500	130	174.836	174.147	175.525	0.004	0.004	0.004
1520	130	178.599	178.167	179.030	0.004	0.004	0.004
1540	130	181.772	181.711	181.832	0.004	0.004	0.004
1560	130	185.172	185.120	185.223	0.004	0.004	0.005
1580	130	188.344	187.871	188.817	0.004	0.004	0.004
1600	130	191.139	190.554	191.724	0.006	0.004	0.009
1620	130	194.838	194.141	195.535	0.006	0.004	0.008
1640	130	198.079	197.073	199.085	0.004	0.004	0.004
1660	130	201.087	200.425	201.748	0.004	0.004	0.004
1680	130	204.080	203.482	204.679	0.004	0.004	0.004
1700	130	206.939	205.812	208.066	0.004	0.004	0.004
1720	130	209.912	208.838	210.985	0.004	0.004	0.004
1740	130	213.073	212.162	213.984	0.004	0.004	0.004
1760	130	216.045	215.204	216.886	0.004	0.004	0.004
1780	130	218.591	217.059	220.122	0.004	0.004	0.004
1800	130	220.676	219.413	221.938	0.004	0.004	0.004
1820	130	223.659	222.123	225.195	0.004	0.004	0.004
1840	130	226.559	224.733	228.385	0.004	0.004	0.004
1860	130	228.537	225.563	231.511	0.004	0.004	0.004
1880	130	231.508	228.911	234.105	0.004	0.004	0.004
1900	130	233.588	231.730	235.446	0.004	0.004	0.004
1920	130	236.647	234.487	238.808	0.004	0.004	0.004
1940	130	239.670	237.198	242.141	0.004	0.004	0.004
1960	130	241.502	238.551	244.452	0.004	0.004	0.004
1980	130	244.616	241.322	247.910	0.004	0.004	0.004
2000	130	246.665	242.997	250.332	0.004	0.004	0.004
2020	130	248.523	245.894	251.152	0.004	0.004	0.004
2040	130	250.496	248.177	252.815	0.004	0.004	0.004
2060	130	252.357	252.149	252.564	0.004	0.004	0.004
2080	130	254.782	254.001	255.562	0.006	0.004	0.008
2100	130	256.138	255.919	256.358	0.004	0.004	0.004
2120	130	258.709	258.648	258.770	0.004	0.004	0.004
2140	130	260.340	259.986	260.693	0.004	0.004	0.004
2160	130	260.621	260.576	260.667	0.004	0.004	0.004
2180	130	262.229	261.732	262.726	0.004	0.004	0.004
2200	130	263.572	262.412	264.733	0.004	0.004	0.004
2220	130	263.669	262.007	265.331	0.004	0.004	0.004
2240	130	264.570	263.373	265.768	0.004	0.004	0.004
2260	130	265.169	264.119	266.218	0.004	0.004	0.004
2280	130	267.452	266.720	268.183	0.004	0.004	0.004
2300	130	270.290	269.537	271.043	0.004	0.004	0.004
2320	130	271.948	270.653	273.242	0.004	0.004	0.004
2340	130	274.267	273.471	275.063	0.004	0.004	0.004
2360	130	275.650	275.559	275.742	0.004	0.004	0.004
2380	130	276.597	275.593	277.601	0.004	0.004	0.004
2400	130	277.461	277.401	277.520	0.004	0.004	0.004
2420	130	279.354	278.554	280.154	0.004	0.004	0.004
2440	130	281.209	280.020	282.398	0.004	0.004	0.004
2460	130	283.214	282.196	284.233	0.004	0.004	0.004
2480	130	284.413	282.796	286.031	0.004	0.004	0.004
2500	130	284.171	282.898	285.444	0.004	0.004	0.004
2520	130	286.586	285.688	287.483	0.004	0.004	0.004
2540	130	288.977	287.667	290.288	0.004	0.004	0.004
2560	130	287.370	286.655	288.084	0.004	0.004	0.004
2580	130	286.319	283.910	288.729	0.004	0.004	0.004
2600	130	288.314	286.073	290.555	0.004	0.004	0.004
2620	130	289.188	285.178	293.197	0.004	0.004	0.004
2640	130	290.474	286.808	294.139	0.004	0.004	0.004
2660	130	292.575	288.845	296.305	0.004	0.004	0.004
2680	130	293.153	290.861	295.445	0.004	0.004	0.004
2700	130	294.290	290.630	297.951	0.004	0.004	0.004
2720	130	294.939	291.189	298.689	0.004	0.004	0.004
2740	130	297.104	293.066	301.141	0.004	0.004	0.004
2760	130	297.454	294.920	299.989	0.004	0.004	0.004
2780	130	299.325	296.286	302.363	0.008	0.004	0.011
2800	130	298.860	296.204	301.517	0.008	0.004	0.011
2820	130	300.410	297.941	302.879	0.004	0.004	0.004
2840	130	299.745	295.282	304.208	0.004	0.004	0.004
2860	130	301.673	297.384	305.963	0.004	0.004	0.004
2880	130	303.829	299.477	308.180	0.004	0.004	0.004
2900	130	305.007	301.064	308.949	0.004	0.004	0.004
2920	130	306.141	302.123	310.158	0.004	0.004	0.004
2940	130	307.491	303.647	311.336	0.004	0.004	0.004
2960	130	309.319	305.659	312.978	0.004	0.004	0.004
2980	130	310.378	306.157	314.599	0.004	0.004	0.004
3000	130	310.661	306.595	314.728	0.004	0.004	0.004
3020	130	312.390	308.008	316.772	0.004	0.004	0.004
3040	130	313.858	309.918	317.798	0.004	0.004	0.004
3060	130	313.726	309.152	318.300	0.004	0.004	0.004
3080	130	314.334	310.464	318.203	0.004	0.004	0.004
3100	130	315.647	310.653	320.641	0.004	0.004	0.004
3120	130	316.693	311.884	321.503	0.004	0.004	0.004
3140	130	317.686	311.986	323.387	0.004	0.004	0.004
3160	130	317.295	311.463	323.127	0.004	0.004	0.004
3180	130	316.756	308.557	324.955	0.009	0.004	0.015
3200	130	317.918	310.714	325.122	0.009	0.004	0.014
3220	130	318.712	311.094	326.330	0.009	0.004	0.014
3240	130	318.080	312.623	323.537	0.009	0.004	0.014
3260	130	319.092	314.139	324.045	0.004	0.004	0.004
3280	130	320.077	315.639	324.514	0.004	0.004	0.004
3300	130	321.021	316.521	325.521	0.004	0.004	0.004
3320	130	321.944	317.981	325.907	0.004	0.004	0.004
3340	130	322.230	319.423	325.036	0.004	0.004	0.004
3360	130	323.072	320.852	325.291	0.004	0.004	0.004
3380	130	324.495	322.882	326.109	0.004	0.004	0.004
3400	130	324.971	323.658	326.284	0.007	0.004	0.010
3420	130	324.813	324.435	325.191	0.006	0.004	0.008
3440	130	325.203	323.270	327.136	0.004	0.004	0.004
3460	130	328.418	328.046	328.790	0.005	0.004	0.005
3480	130	327.506	325.879	329.134	0.004	0.004	0.004
3500	130	328.142	327.799	328.485	0.004	0.004	0.004
3520	130	329.730	329.075	330.385	0.004	0.004	0.004
3540	130	331.304	330.979	331.628	0.004	0.004	0.004
3560	130	329.928	326.999	332.857	0.004	0.004	0.004
3580	130	330.778	327.490	334.066	0.004	0.004	0.004
3600	130	330.930	326.595	335.264	0.004	0.004	0.004
3620	130	331.727	327.005	336.450	0.004	0.004	0.004
3640	130	333.440	330.293	336.587	0.004	0.004	0.004
3660	130	331.536	327.719	335.353	0.004	0.004	0.004
3680	130	332.928	328.730	337.126	0.004	0.004	0.004
3700	130	334.658	330.424	338.892	0.004	0.004	0.004
3720	130	333.225	329.276	337.174	0.004	0.004	0.004
3740	130	334.559	330.929	338.190	0.004	0.004	0.004
3760	130	334.440	329.691	339.188	0.004	0.004	0.004
3780	130	333.927	330.565	337.290	0.004	0.004	0.004
3800	130	334.672	328.433	340.911	0.004	0.004	0.004
3820	130	335.683	330.788	340.577	0.004	0.004	0.004
3840	130	335.498	333.108	337.888	0.004	0.004	0.004
3860	130	333.627	331.616	335.637	0.004	0.004	0.004
3880	130	132.908	132.908	132.908	0.250	0.250	0.250
3900	130	333.923	331.445	336.401	0.004	0.004	0.004
3920	130	334.992	332.104	337.879	0.013	0.004	0.022
3940	130	335.791	333.647	337.936	0.004	0.004	0.004
3960	130	337.216	335.053	339.379	0.004	0.004	0.004
3980	130	336.304	334.916	337.691	0.004	0.004	0.004
4000	130	336.109	334.717	337.501	0.004	0.004	0.004
4020	130	337.493	336.095	338.892	0.004	0.004	0.004
4040	130	336.015	335.848	336.182	0.004	0.004	0.004
4060	130	335.687	335.000	336.375	0.004	0.004	0.004
4080	130	335.342	334.389	336.295	0.004	0.004	0.004
4100	130	334.933	333.988	335.877	0.004	0.004	0.004
4120	130	335.338	334.397	336.279	0.004	0.004	0.004
4140	130	332.205	331.361	333.050	0.004	0.004	0.004
4160	130	333.393	332.529	334.257	0.004	0.004	0.004
4180	130	333.696	333.690	333.702	0.004	0.004	0.004
4200	130	334.403	333.933	334.873	0.004	0.004	0.004
4220	130	335.552	335.067	336.038	0.004	0.004	0.004
4240	130	335.796	335.283	336.310	0.004	0.004	0.004
4260	130	335.539	333.625	337.453	0.004	0.004	0.004
4280	130	335.731	333.768	337.694	0.004	0.004	0.004
4300	130	336.370	334.825	337.915	0.004	0.004	0.004
4320	130	337.449	335.878	339.021	0.004	0.004	0.004
4340	130	338.070	336.924	339.216	0.004	0.004	0.004
4360	130	338.660	337.021	340.300	0.004	0.004	0.004
4380	130	339.236	337.095	341.377	0.004	0.004	0.004
4400	130	340.275	338.101	342.449	0.004	0.004	0.004
4420	130	340.854	339.102	342.605	0.004	0.004	0.004
4440	130	340.960	340.098	341.821	0.004	0.004	0.004
4460	130	341.492	340.135	342.849	0.004	0.004	0.004
4480	130	342.491	341.109	343.872	0.004	0.004	0.004
4500	130	343.483	342.077	344.889	0.004	0.004	0.004
4520	130	344.931	343.040	346.823	0.004	0.004	0.004
4540	130	345.925	344.952	346.898	0.004	0.004	0.004
4560	130	346.896	345.904	347.889	0.004	0.004	0.004
4580	130	347.392	346.849	347.935	0.004	0.004	0.004
4600	130	346.915	346.818	347.013	0.004	0.004	0.004
4620	130	346.893	346.044	347.741	0.004	0.004	0.004
4640	130	344.382	340.105	348.658	0.004	0.004	0.004
4660	130	345.266	341.941	348.591	0.004	0.004	0.004
4680	130	346.619	342.776	350.462	0.004	0.004	0.004
4700	130	346.482	342.599	350.365	0.004	0.004	0.004
4720	130	346.325	342.402	350.248	0.004	0.004	0.004
4740	130	346.645	342.183	351.107	0.004	0.004	0.004
4760	130	347.474	343.982	350.965	0.004	0.004	0.004
4780	130	348.780	344.759	352.800	0.004	0.004	0.004
4800	130	349.584	345.532	353.635	0.004	0.004	0.004
4820	130	350.384	346.301	354.466	0.004	0.004	0.004
4840	130	351.179	347.065	355.294	0.004	0.004	0.004
4860	130	352.978	348.843	357.114	0.004	0.004	0.004
4880	130	353.257	349.595	356.919	0.004	0.004	0.004
4900	130	354.031	350.343	357.720	0.004	0.004	0.004
4920	130	353.771	349.025	358.518	0.004	0.004	0.004
4940	130	355.547	350.777	360.318	0.004	0.004	0.004
4960	130	355.789	351.489	360.089	0.004	0.004	0.004
4980	130	356.529	352.197	360.862	0.004	0.004	0.004
5000	130	357.268	352.903	361.632	0.004	0.004	0.004
5020	130	359.026	354.640	363.412	0.004	0.004	0.004
5040	130	358.707	353.239	364.175	0.004	0.004	0.004
5060	130	358.397	353.910	362.884	0.004	0.004	0.004
5080	130	360.135	355.626	364.644	0.004	0.004	0.004
5100	130	359.790	356.288	363.291	0.004	0.004	0.004
5120	130	353.477	348.254	358.700	0.004	0.004	0.004
5140	130	354.629	349.920	359.337	0.004	0.004	0.004
5160	130	355.198	349.348	361.047	0.004	0.004	0.004
5180	130	355.216	348.757	361.675	0.004	0.004	0.004
5200	130	356.351	350.401	362.301	0.004	0.004	0.004
5220	130	356.315	348.630	364.000	0.004	0.004	0.004
5240	130	355.218	349.113	361.323	0.004	0.004	0.004
5260	130	353.513	350.736	356.289	0.004	0.004	0.004
5280	130	354.573	351.209	357.938	0.004	0.004	0.004
5300	130	353.908	351.676	356.140	0.004	0.004	0.004
5320	130	355.531	353.288	357.773	0.004	0.004	0.004
5340	130	355.996	353.746	358.247	0.004	0.004	0.004
5360	130	354.700	350.686	358.714	0.004	0.004	0.004
5380	130	356.305	352.273	360.336	0.004	0.004	0.004
5400	130	356.141	351.489	360.793	0.004	0.004	0.004
