poll	workload	req_delay	req_min	req_max	rep_delay	rep_min	rep_max
150	120	0.079	0.079	0.079	0.004	0.004	0.004
155	120	0.079	0.079	0.079	0.004	0.004	0.004
160	120	0.082	0.082	0.082	0.004	0.004	0.004
165	120	0.087	0.087	0.087	0.004	0.004	0.004
170	120	0.088	0.088	0.088	0.004	0.004	0.004
175	120	0.089	0.089	0.089	0.004	0.004	0.004
180	120	0.092	0.092	0.092	0.004	0.004	0.004
185	120	0.093	0.093	0.093	0.004	0.004	0.004
190	120	0.100	0.100	0.100	0.004	0.004	0.004
195	120	0.102	0.102	0.102	0.004	0.004	0.004
200	120	0.102	0.102	0.102	0.004	0.004	0.004
205	120	0.106	0.106	0.106	0.004	0.004	0.004
210	120	0.109	0.109	0.109	0.004	0.004	0.004
215	120	0.110	0.110	0.110	0.004	0.004	0.004
220	120	0.112	0.112	0.112	0.004	0.004	0.004
225	120	0.114	0.114	0.114	0.004	0.004	0.004
230	120	0.118	0.118	0.118	0.004	0.004	0.004
235	120	0.120	0.120	0.120	0.004	0.004	0.004
240	120	0.123	0.123	0.123	0.004	0.004	0.004
245	120	0.122	0.122	0.122	0.004	0.004	0.004
250	120	0.128	0.128	0.128	0.004	0.004	0.004
255	120	0.131	0.131	0.131	0.004	0.004	0.004
260	120	0.132	0.132	0.132	0.004	0.004	0.004
265	120	0.135	0.135	0.135	0.004	0.004	0.004
270	120	0.139	0.139	0.139	0.004	0.004	0.004
275	120	0.141	0.141	0.141	0.004	0.004	0.004
280	120	0.141	0.141	0.141	0.004	0.004	0.004
285	120	0.145	0.145	0.145	0.004	0.004	0.004
290	120	0.145	0.145	0.145	0.004	0.004	0.004
295	120	0.150	0.150	0.150	0.004	0.004	0.004
300	120	0.155	0.155	0.155	0.004	0.004	0.004
305	120	0.152	0.152	0.152	0.004	0.004	0.004
310	120	0.151	0.151	0.151	0.004	0.004	0.004
315	120	0.156	0.156	0.156	0.004	0.004	0.004
320	120	0.162	0.162	0.162	0.004	0.004	0.004
325	120	0.167	0.167	0.167	0.004	0.004	0.004
330	120	0.170	0.170	0.170	0.005	0.005	0.005
335	120	0.170	0.170	0.170	0.004	0.004	0.004
340	120	0.171	0.171	0.171	0.004	0.004	0.004
345	120	0.173	0.173	0.173	0.004	0.004	0.004
350	120	0.176	0.176	0.176	0.005	0.005	0.005
355	120	0.179	0.179	0.179	0.004	0.004	0.004
360	120	0.176	0.176	0.176	0.004	0.004	0.004
365	120	0.182	0.182	0.182	0.004	0.004	0.004
370	120	0.183	0.183	0.183	0.004	0.004	0.004
375	120	0.188	0.188	0.188	0.004	0.004	0.004
380	120	0.192	0.192	0.192	0.004	0.004	0.004
385	120	0.193	0.193	0.193	0.004	0.004	0.004
390	120	0.200	0.200	0.200	0.004	0.004	0.004
395	120	0.201	0.201	0.201	0.004	0.004	0.004
400	120	0.204	0.204	0.204	0.005	0.005	0.005
405	120	0.207	0.207	0.207	0.004	0.004	0.004
410	120	0.208	0.208	0.208	0.004	0.004	0.004
415	120	0.204	0.204	0.204	0.004	0.004	0.004
420	120	0.210	0.210	0.210	0.004	0.004	0.004
425	120	0.215	0.215	0.215	0.004	0.004	0.004
430	120	0.216	0.216	0.216	0.004	0.004	0.004
435	120	0.217	0.217	0.217	0.004	0.004	0.004
440	120	0.223	0.223	0.223	0.004	0.004	0.004
445	120	0.228	0.228	0.228	0.004	0.004	0.004
450	120	0.226	0.226	0.226	0.004	0.004	0.004
455	120	0.225	0.225	0.225	0.004	0.004	0.004
460	120	0.232	0.232	0.232	0.004	0.004	0.004
465	120	0.228	0.228	0.228	0.004	0.004	0.004
470	120	0.236	0.236	0.236	0.004	0.004	0.004
475	120	0.239	0.239	0.239	0.004	0.004	0.004
480	120	0.242	0.242	0.242	0.004	0.004	0.004
485	120	0.247	0.247	0.247	0.004	0.004	0.004
490	120	0.238	0.238	0.238	0.004	0.004	0.004
495	120	0.246	0.246	0.246	0.004	0.004	0.004
500	120	0.251	0.251	0.251	0.004	0.004	0.004
505	120	0.256	0.256	0.256	0.004	0.004	0.004
510	120	0.259	0.259	0.259	0.005	0.005	0.005
515	120	0.262	0.262	0.262	0.004	0.004	0.004
520	120	0.261	0.261	0.261	0.004	0.004	0.004
525	120	0.258	0.258	0.258	0.004	0.004	0.004
530	120	0.271	0.271	0.271	0.004	0.004	0.004
535	120	0.276	0.276	0.276	0.004	0.004	0.004
540	120	0.274	0.274	0.274	0.004	0.004	0.004
545	120	0.274	0.274	0.274	0.004	0.004	0.004
550	120	0.275	0.275	0.275	0.004	0.004	0.004
555	120	0.278	0.278	0.278	0.004	0.004	0.004
560	120	0.278	0.278	0.278	0.005	0.005	0.005
565	120	0.285	0.285	0.285	0.004	0.004	0.004
570	120	0.291	0.291	0.291	0.004	0.004	0.004
575	120	0.280	0.280	0.280	0.004	0.004	0.004
580	120	0.288	0.288	0.288	0.004	0.004	0.004
585	120	0.292	0.292	0.292	0.004	0.004	0.004
590	120	0.298	0.298	0.298	0.004	0.004	0.004
595	120	0.300	0.300	0.300	0.004	0.004	0.004
600	120	0.300	0.300	0.300	0.004	0.004	0.004
605	120	0.305	0.305	0.305	0.004	0.004	0.004
610	120	0.303	0.303	0.303	0.004	0.004	0.004
615	120	0.314	0.314	0.314	0.004	0.004	0.004
620	120	0.308	0.308	0.308	0.004	0.004	0.004
625	120	0.310	0.310	0.310	0.004	0.004	0.004
630	120	0.312	0.312	0.312	0.004	0.004	0.004
635	120	0.328	0.328	0.328	0.004	0.004	0.004
640	120	0.318	0.318	0.318	0.004	0.004	0.004
645	120	0.321	0.321	0.321	0.004	0.004	0.004
650	120	0.337	0.337	0.337	0.004	0.004	0.004
655	120	0.331	0.331	0.331	0.004	0.004	0.004
660	120	0.338	0.338	0.338	0.004	0.004	0.004
665	120	0.340	0.340	0.340	0.004	0.004	0.004
670	120	0.339	0.339	0.339	0.004	0.004	0.004
675	120	0.335	0.335	0.335	0.004	0.004	0.004
680	120	0.331	0.331	0.331	0.004	0.004	0.004
685	120	0.350	0.350	0.350	0.004	0.004	0.004
690	120	0.335	0.335	0.335	0.004	0.004	0.004
695	120	0.352	0.352	0.352	0.004	0.004	0.004
700	120	0.344	0.344	0.344	0.005	0.005	0.005
705	120	0.356	0.356	0.356	0.004	0.004	0.004
710	120	0.349	0.349	0.349	0.004	0.004	0.004
715	120	0.360	0.360	0.360	0.004	0.004	0.004
720	120	0.360	0.360	0.360	0.004	0.004	0.004
725	120	0.366	0.366	0.366	0.004	0.004	0.004
730	120	0.363	0.363	0.363	0.004	0.004	0.004
735	120	0.374	0.374	0.374	0.004	0.004	0.004
740	120	0.366	0.366	0.366	0.004	0.004	0.004
745	120	0.360	0.360	0.360	0.004	0.004	0.004
750	120	0.373	0.373	0.373	0.004	0.004	0.004
755	120	0.375	0.375	0.375	0.004	0.004	0.004
760	120	0.374	0.374	0.374	0.004	0.004	0.004
765	120	0.386	0.386	0.386	0.004	0.004	0.004
770	120	0.387	0.387	0.387	0.004	0.004	0.004
775	120	0.392	0.392	0.392	0.004	0.004	0.004
780	120	0.395	0.395	0.395	0.004	0.004	0.004
785	120	0.389	0.389	0.389	0.004	0.004	0.004
790	120	0.404	0.404	0.404	0.004	0.004	0.004
795	120	0.386	0.386	0.386	0.004	0.004	0.004
800	120	0.396	0.396	0.396	0.005	0.005	0.005
805	120	0.392	0.392	0.392	0.004	0.004	0.004
810	120	0.411	0.411	0.411	0.004	0.004	0.004
815	120	0.412	0.412	0.412	0.004	0.004	0.004
820	120	0.403	0.403	0.403	0.004	0.004	0.004
825	120	0.416	0.416	0.416	0.004	0.004	0.004
830	120	0.410	0.410	0.410	0.004	0.004	0.004
835	120	0.409	0.409	0.409	0.004	0.004	0.004
840	120	0.419	0.419	0.419	0.004	0.004	0.004
845	120	0.419	0.419	0.419	0.004	0.004	0.004
850	120	0.423	0.423	0.423	0.004	0.004	0.004
855	120	0.431	0.431	0.431	0.004	0.004	0.004
860	120	0.426	0.426	0.426	0.004	0.004	0.004
865	120	0.437	0.437	0.437	0.004	0.004	0.004
870	120	0.428	0.428	0.428	0.004	0.004	0.004
875	120	0.441	0.441	0.441	0.004	0.004	0.004
880	120	0.444	0.444	0.444	0.004	0.004	0.004
885	120	0.442	0.442	0.442	0.004	0.004	0.004
890	120	0.448	0.448	0.448	0.004	0.004	0.004
895	120	0.442	0.442	0.442	0.004	0.004	0.004
900	120	0.455	0.455	0.455	0.004	0.004	0.004
905	120	0.442	0.442	0.442	0.004	0.004	0.004
910	120	0.452	0.452	0.452	0.004	0.004	0.004
915	120	0.458	0.458	0.458	0.004	0.004	0.004
920	120	0.463	0.463	0.463	0.004	0.004	0.004
925	120	0.457	0.457	0.457	0.004	0.004	0.004
930	120	0.464	0.464	0.464	0.004	0.004	0.004
935	120	0.460	0.460	0.460	0.005	0.005	0.005
940	120	0.478	0.478	0.478	0.004	0.004	0.004
945	120	0.465	0.465	0.465	0.004	0.004	0.004
950	120	0.480	0.480	0.480	0.004	0.004	0.004
955	120	0.474	0.474	0.474	0.004	0.004	0.004
960	120	0.486	0.486	0.486	0.004	0.004	0.004
965	120	0.479	0.479	0.479	0.004	0.004	0.004
970	120	0.483	0.483	0.483	0.004	0.004	0.004
975	120	0.487	0.487	0.487	0.004	0.004	0.004
980	120	0.483	0.483	0.483	0.004	0.004	0.004
985	120	0.490	0.490	0.490	0.004	0.004	0.004
990	120	0.492	0.492	0.492	0.004	0.004	0.004
995	120	0.473	0.473	0.473	0.004	0.004	0.004
1000	120	0.497	0.497	0.497	0.004	0.004	0.004
1005	120	0.501	0.501	0.501	0.004	0.004	0.004
1010	120	0.495	0.495	0.495	0.004	0.004	0.004
1015	120	0.511	0.511	0.511	0.004	0.004	0.004
1020	120	0.520	0.520	0.520	0.004	0.004	0.004
1025	120	0.510	0.510	0.510	0.004	0.004	0.004
1030	120	0.515	0.515	0.515	0.004	0.004	0.004
1035	120	0.502	0.502	0.502	0.004	0.004	0.004
1040	120	0.517	0.517	0.517	0.004	0.004	0.004
1045	120	0.516	0.516	0.516	0.004	0.004	0.004
1050	120	0.527	0.527	0.527	0.004	0.004	0.004
1055	120	0.531	0.531	0.531	0.004	0.004	0.004
1060	120	0.533	0.533	0.533	0.004	0.004	0.004
1065	120	0.532	0.532	0.532	0.004	0.004	0.004
1070	120	0.544	0.544	0.544	0.004	0.004	0.004
1075	120	0.534	0.534	0.534	0.004	0.004	0.004
1080	120	0.532	0.532	0.532	0.004	0.004	0.004
1085	120	0.526	0.526	0.526	0.004	0.004	0.004
1090	120	0.550	0.550	0.550	0.004	0.004	0.004
1095	120	0.543	0.543	0.543	0.004	0.004	0.004
1100	120	0.561	0.561	0.561	0.004	0.004	0.004
1105	120	0.550	0.550	0.550	0.004	0.004	0.004
1110	120	0.548	0.548	0.548	0.004	0.004	0.004
1115	120	0.550	0.550	0.550	0.004	0.004	0.004
1120	120	0.544	0.544	0.544	0.005	0.005	0.005
1125	120	0.559	0.559	0.559	0.004	0.004	0.004
1130	120	0.568	0.568	0.568	0.004	0.004	0.004
1135	120	0.574	0.574	0.574	0.004	0.004	0.004
1140	120	0.578	0.578	0.578	0.004	0.004	0.004
1145	120	0.582	0.582	0.582	0.004	0.004	0.004
1150	120	0.567	0.567	0.567	0.004	0.004	0.004
1155	120	0.591	0.591	0.591	0.004	0.004	0.004
1160	120	0.570	0.570	0.570	0.004	0.004	0.004
1165	120	0.580	0.580	0.580	0.004	0.004	0.004
1170	120	0.567	0.567	0.567	0.004	0.004	0.004
1175	120	0.591	0.591	0.591	0.004	0.004	0.004
1180	120	0.585	0.585	0.585	0.004	0.004	0.004
1185	120	0.586	0.586	0.586	0.004	0.004	0.004
1190	120	0.605	0.605	0.605	0.004	0.004	0.004
1195	120	0.579	0.579	0.579	0.004	0.004	0.004
1200	120	0.605	0.605	0.605	0.004	0.004	0.004
1205	120	0.605	0.605	0.605	0.004	0.004	0.004
1210	120	0.603	0.603	0.603	0.004	0.004	0.004
1215	120	0.615	0.615	0.615	0.004	0.004	0.004
1220	120	0.611	0.611	0.611	0.004	0.004	0.004
1225	120	0.617	0.617	0.617	0.004	0.004	0.004
1230	120	0.618	0.618	0.618	0.004	0.004	0.004
1235	120	0.608	0.608	0.608	0.004	0.004	0.004
1240	120	0.610	0.610	0.610	0.004	0.004	0.004
1245	120	0.611	0.611	0.611	0.004	0.004	0.004
1250	120	0.627	0.627	0.627	0.004	0.004	0.004
1255	120	0.633	0.633	0.633	0.004	0.004	0.004
1260	120	0.614	0.614	0.614	0.004	0.004	0.004
1265	120	0.632	0.632	0.632	0.004	0.004	0.004
1270	120	0.634	0.634	0.634	0.004	0.004	0.004
1275	120	0.630	0.630	0.630	0.004	0.004	0.004
1280	120	0.635	0.635	0.635	0.004	0.004	0.004
1285	120	0.630	0.630	0.630	0.004	0.004	0.004
1290	120	0.640	0.640	0.640	0.004	0.004	0.004
1295	120	0.625	0.625	0.625	0.004	0.004	0.004
1300	120	0.653	0.653	0.653	0.004	0.004	0.004
1305	120	0.650	0.650	0.650	0.004	0.004	0.004
1310	120	0.665	0.665	0.665	0.004	0.004	0.004
1315	120	0.656	0.656	0.656	0.004	0.004	0.004
1320	120	0.670	0.670	0.670	0.004	0.004	0.004
1325	120	0.666	0.666	0.666	0.004	0.004	0.004
1330	120	0.668	0.668	0.668	0.004	0.004	0.004
1335	120	0.664	0.664	0.664	0.004	0.004	0.004
1340	120	0.682	0.682	0.682	0.004	0.004	0.004
1345	120	0.655	0.655	0.655	0.004	0.004	0.004
1350	120	0.663	0.663	0.663	0.004	0.004	0.004
1355	120	0.656	0.656	0.656	0.004	0.004	0.004
1360	120	0.652	0.652	0.652	0.004	0.004	0.004
1365	120	0.682	0.682	0.682	0.004	0.004	0.004
1370	120	0.705	0.705	0.705	0.004	0.004	0.004
1375	120	0.667	0.667	0.667	0.004	0.004	0.004
1380	120	0.672	0.672	0.672	0.004	0.004	0.004
1385	120	0.694	0.694	0.694	0.004	0.004	0.004
1390	120	0.702	0.702	0.702	0.004	0.004	0.004
1395	120	0.688	0.688	0.688	0.004	0.004	0.004
1400	120	0.703	0.703	0.703	0.005	0.005	0.005
1405	120	0.695	0.695	0.695	0.004	0.004	0.004
1410	120	0.709	0.709	0.709	0.004	0.004	0.004
1415	120	0.688	0.688	0.688	0.004	0.004	0.004
1420	120	0.699	0.699	0.699	0.004	0.004	0.004
1425	120	0.733	0.733	0.733	0.004	0.004	0.004
1430	120	0.700	0.700	0.700	0.004	0.004	0.004
1435	120	0.711	0.711	0.711	0.004	0.004	0.004
1440	120	0.720	0.720	0.720	0.004	0.004	0.004
1445	120	0.722	0.722	0.722	0.004	0.004	0.004
1450	120	0.732	0.732	0.732	0.004	0.004	0.004
1455	120	0.728	0.728	0.728	0.004	0.004	0.004
1460	120	0.720	0.720	0.720	0.004	0.004	0.004
1465	120	0.722	0.722	0.722	0.004	0.004	0.004
1470	120	0.736	0.736	0.736	0.004	0.004	0.004
1475	120	0.734	0.734	0.734	0.004	0.004	0.004
1480	120	0.727	0.727	0.727	0.004	0.004	0.004
1485	120	0.714	0.714	0.714	0.004	0.004	0.004
1490	120	0.720	0.720	0.720	0.004	0.004	0.004
1495	120	0.736	0.736	0.736	0.004	0.004	0.004
20	125	0.014	0.014	0.014	0.050	0.050	0.050
25	125	0.016	0.016	0.016	0.056	0.056	0.056
30	125	0.019	0.019	0.019	0.006	0.006	0.006
35	125	0.022	0.022	0.022	0.536	0.536	0.536
40	125	0.024	0.024	0.024	0.006	0.006	0.006
45	125	0.026	0.026	0.026	0.013	0.013	0.013
50	125	0.029	0.029	0.029	0.110	0.110	0.110
55	125	0.034	0.034	0.034	0.018	0.018	0.018
60	125	0.034	0.034	0.034	0.008	0.008	0.008
65	125	0.037	0.037	0.037	0.004	0.004	0.004
70	125	0.039	0.039	0.039	0.004	0.004	0.004
75	125	0.041	0.041	0.041	0.006	0.006	0.006
80	125	0.044	0.044	0.044	0.006	0.006	0.006
85	125	0.047	0.047	0.047	0.004	0.004	0.004
90	125	0.048	0.048	0.048	0.023	0.023	0.023
95	125	0.051	0.051	0.051	0.053	0.053	0.053
100	125	0.055	0.055	0.055	0.172	0.172	0.172
105	125	0.056	0.056	0.056	0.502	0.502	0.502
110	125	0.072	0.072	0.072	0.035	0.035	0.035
115	125	0.063	0.063	0.063	0.030	0.030	0.030
120	125	0.063	0.063	0.063	0.011	0.011	0.011
125	125	0.066	0.066	0.066	0.004	0.004	0.004
130	125	0.069	0.069	0.069	0.005	0.005	0.005
135	125	0.072	0.072	0.072	0.004	0.004	0.004
140	125	0.075	0.075	0.075	0.004	0.004	0.004
145	125	0.075	0.075	0.075	0.004	0.004	0.004
150	125	0.079	0.079	0.079	0.004	0.004	0.004
155	125	0.081	0.081	0.081	0.004	0.004	0.004
160	125	0.083	0.083	0.083	0.004	0.004	0.004
165	125	0.084	0.084	0.084	0.004	0.004	0.004
170	125	0.089	0.089	0.089	0.004	0.004	0.004
175	125	0.090	0.090	0.090	0.004	0.004	0.004
180	125	0.090	0.090	0.090	0.004	0.004	0.004
185	125	0.095	0.095	0.095	0.004	0.004	0.004
190	125	0.101	0.101	0.101	0.004	0.004	0.004
195	125	0.100	0.100	0.100	0.004	0.004	0.004
200	125	0.102	0.102	0.102	0.004	0.004	0.004
205	125	0.105	0.105	0.105	0.004	0.004	0.004
210	125	0.110	0.110	0.110	0.004	0.004	0.004
215	125	0.112	0.112	0.112	0.004	0.004	0.004
220	125	0.112	0.112	0.112	0.004	0.004	0.004
225	125	0.114	0.114	0.114	0.004	0.004	0.004
230	125	0.121	0.121	0.121	0.004	0.004	0.004
235	125	0.121	0.121	0.121	0.004	0.004	0.004
240	125	0.121	0.121	0.121	0.004	0.004	0.004
245	125	0.124	0.124	0.124	0.004	0.004	0.004
250	125	0.126	0.126	0.126	0.004	0.004	0.004
255	125	0.130	0.130	0.130	0.004	0.004	0.004
260	125	0.135	0.135	0.135	0.004	0.004	0.004
265	125	0.136	0.136	0.136	0.004	0.004	0.004
270	125	0.137	0.137	0.137	0.004	0.004	0.004
275	125	0.138	0.138	0.138	0.004	0.004	0.004
280	125	0.145	0.145	0.145	0.004	0.004	0.004
285	125	0.147	0.147	0.147	0.004	0.004	0.004
290	125	0.146	0.146	0.146	0.004	0.004	0.004
295	125	0.152	0.152	0.152	0.005	0.005	0.005
300	125	0.156	0.156	0.156	0.004	0.004	0.004
305	125	0.156	0.156	0.156	0.004	0.004	0.004
310	125	0.154	0.154	0.154	0.004	0.004	0.004
315	125	0.160	0.160	0.160	0.004	0.004	0.004
320	125	0.161	0.161	0.161	0.004	0.004	0.004
325	125	0.164	0.164	0.164	0.004	0.004	0.004
330	125	0.170	0.170	0.170	0.005	0.005	0.005
335	125	0.169	0.169	0.169	0.004	0.004	0.004
340	125	0.168	0.168	0.168	0.004	0.004	0.004
345	125	0.177	0.177	0.177	0.004	0.004	0.004
350	125	0.176	0.176	0.176	0.004	0.004	0.004
355	125	0.178	0.178	0.178	0.004	0.004	0.004
360	125	0.179	0.179	0.179	0.004	0.004	0.004
365	125	0.182	0.182	0.182	0.004	0.004	0.004
370	125	0.185	0.185	0.185	0.004	0.004	0.004
375	125	0.190	0.190	0.190	0.004	0.004	0.004
380	125	0.191	0.191	0.191	0.004	0.004	0.004
385	125	0.195	0.195	0.195	0.004	0.004	0.004
390	125	0.195	0.195	0.195	0.004	0.004	0.004
395	125	0.199	0.199	0.199	0.004	0.004	0.004
400	125	0.200	0.200	0.200	0.004	0.004	0.004
405	125	0.203	0.203	0.203	0.004	0.004	0.004
410	125	0.199	0.199	0.199	0.004	0.004	0.004
415	125	0.212	0.212	0.212	0.004	0.004	0.004
420	125	0.211	0.211	0.211	0.004	0.004	0.004
425	125	0.214	0.214	0.214	0.004	0.004	0.004
430	125	0.223	0.223	0.223	0.004	0.004	0.004
435	125	0.217	0.217	0.217	0.004	0.004	0.004
440	125	0.222	0.222	0.222	0.004	0.004	0.004
445	125	0.228	0.228	0.228	0.004	0.004	0.004
450	125	0.224	0.224	0.224	0.004	0.004	0.004
455	125	0.227	0.227	0.227	0.004	0.004	0.004
460	125	0.233	0.233	0.233	0.004	0.004	0.004
465	125	0.233	0.233	0.233	0.004	0.004	0.004
470	125	0.237	0.237	0.237	0.004	0.004	0.004
475	125	0.239	0.239	0.239	0.004	0.004	0.004
480	125	0.241	0.241	0.241	0.004	0.004	0.004
485	125	0.238	0.238	0.238	0.004	0.004	0.004
490	125	0.238	0.238	0.238	0.004	0.004	0.004
495	125	0.253	0.253	0.253	0.004	0.004	0.004
500	125	0.251	0.251	0.251	0.004	0.004	0.004
505	125	0.253	0.253	0.253	0.004	0.004	0.004
510	125	0.255	0.255	0.255	0.004	0.004	0.004
515	125	0.261	0.261	0.261	0.004	0.004	0.004
520	125	0.265	0.265	0.265	0.004	0.004	0.004
525	125	0.259	0.259	0.259	0.004	0.004	0.004
530	125	0.272	0.272	0.272	0.004	0.004	0.004
535	125	0.266	0.266	0.266	0.004	0.004	0.004
540	125	0.268	0.268	0.268	0.004	0.004	0.004
545	125	0.278	0.278	0.278	0.004	0.004	0.004
550	125	0.278	0.278	0.278	0.004	0.004	0.004
555	125	0.283	0.283	0.283	0.004	0.004	0.004
560	125	0.285	0.285	0.285	0.005	0.005	0.005
565	125	0.280	0.280	0.280	0.004	0.004	0.004
570	125	0.288	0.288	0.288	0.004	0.004	0.004
575	125	0.288	0.288	0.288	0.004	0.004	0.004
580	125	0.288	0.288	0.288	0.004	0.004	0.004
585	125	0.298	0.298	0.298	0.004	0.004	0.004
590	125	0.294	0.294	0.294	0.004	0.004	0.004
595	125	0.297	0.297	0.297	0.004	0.004	0.004
600	125	0.301	0.301	0.301	0.004	0.004	0.004
605	125	0.304	0.304	0.304	0.004	0.004	0.004
610	125	0.307	0.307	0.307	0.004	0.004	0.004
615	125	0.311	0.311	0.311	0.004	0.004	0.004
620	125	0.304	0.304	0.304	0.004	0.004	0.004
625	125	0.317	0.317	0.317	0.004	0.004	0.004
630	125	0.321	0.321	0.321	0.004	0.004	0.004
635	125	0.321	0.321	0.321	0.004	0.004	0.004
640	125	0.315	0.315	0.315	0.004	0.004	0.004
645	125	0.323	0.323	0.323	0.004	0.004	0.004
650	125	0.324	0.324	0.324	0.004	0.004	0.004
655	125	0.319	0.319	0.319	0.004	0.004	0.004
660	125	0.334	0.334	0.334	0.004	0.004	0.004
665	125	0.343	0.343	0.343	0.004	0.004	0.004
670	125	0.330	0.330	0.330	0.004	0.004	0.004
675	125	0.331	0.331	0.331	0.004	0.004	0.004
680	125	0.333	0.333	0.333	0.004	0.004	0.004
685	125	0.342	0.342	0.342	0.004	0.004	0.004
690	125	0.351	0.351	0.351	0.004	0.004	0.004
695	125	0.348	0.348	0.348	0.004	0.004	0.004
700	125	0.343	0.343	0.343	0.005	0.005	0.005
705	125	0.355	0.355	0.355	0.004	0.004	0.004
710	125	0.355	0.355	0.355	0.004	0.004	0.004
715	125	0.344	0.344	0.344	0.004	0.004	0.004
720	125	0.357	0.357	0.357	0.004	0.004	0.004
725	125	0.356	0.356	0.356	0.004	0.004	0.004
730	125	0.361	0.361	0.361	0.004	0.004	0.004
735	125	0.352	0.352	0.352	0.004	0.004	0.004
740	125	0.367	0.367	0.367	0.004	0.004	0.004
745	125	0.370	0.370	0.370	0.004	0.004	0.004
750	125	0.368	0.368	0.368	0.004	0.004	0.004
755	125	0.368	0.368	0.368	0.004	0.004	0.004
760	125	0.379	0.379	0.379	0.004	0.004	0.004
765	125	0.384	0.384	0.384	0.004	0.004	0.004
770	125	0.385	0.385	0.385	0.004	0.004	0.004
775	125	0.381	0.381	0.381	0.004	0.004	0.004
780	125	0.392	0.392	0.392	0.004	0.004	0.004
785	125	0.386	0.386	0.386	0.004	0.004	0.004
790	125	0.391	0.391	0.391	0.004	0.004	0.004
795	125	0.394	0.394	0.394	0.004	0.004	0.004
800	125	0.398	0.398	0.398	0.005	0.005	0.005
805	125	0.414	0.414	0.414	0.004	0.004	0.004
810	125	0.404	0.404	0.404	0.004	0.004	0.004
815	125	0.407	0.407	0.407	0.004	0.004	0.004
820	125	0.401	0.401	0.401	0.004	0.004	0.004
825	125	0.410	0.410	0.410	0.004	0.004	0.004
830	125	0.420	0.420	0.420	0.004	0.004	0.004
835	125	0.419	0.419	0.419	0.004	0.004	0.004
840	125	0.426	0.426	0.426	0.004	0.004	0.004
845	125	0.415	0.415	0.415	0.004	0.004	0.004
850	125	0.430	0.430	0.430	0.004	0.004	0.004
855	125	0.428	0.428	0.428	0.004	0.004	0.004
860	125	0.434	0.434	0.434	0.004	0.004	0.004
865	125	0.427	0.427	0.427	0.004	0.004	0.004
870	125	0.433	0.433	0.433	0.004	0.004	0.004
875	125	0.437	0.437	0.437	0.004	0.004	0.004
880	125	0.441	0.441	0.441	0.004	0.004	0.004
885	125	0.456	0.456	0.456	0.004	0.004	0.004
890	125	0.448	0.448	0.448	0.004	0.004	0.004
895	125	0.448	0.448	0.448	0.004	0.004	0.004
900	125	0.437	0.437	0.437	0.004	0.004	0.004
905	125	0.444	0.444	0.444	0.004	0.004	0.004
910	125	0.452	0.452	0.452	0.004	0.004	0.004
915	125	0.461	0.461	0.461	0.004	0.004	0.004
920	125	0.462	0.462	0.462	0.004	0.004	0.004
925	125	0.468	0.468	0.468	0.004	0.004	0.004
930	125	0.463	0.463	0.463	0.004	0.004	0.004
935	125	0.470	0.470	0.470	0.005	0.005	0.005
940	125	0.465	0.465	0.465	0.004	0.004	0.004
945	125	0.483	0.483	0.483	0.004	0.004	0.004
950	125	0.485	0.485	0.485	0.004	0.004	0.004
955	125	0.457	0.457	0.457	0.004	0.004	0.004
960	125	0.475	0.475	0.475	0.004	0.004	0.004
965	125	0.482	0.482	0.482	0.004	0.004	0.004
970	125	0.477	0.477	0.477	0.004	0.004	0.004
975	125	0.488	0.488	0.488	0.004	0.004	0.004
980	125	0.483	0.483	0.483	0.004	0.004	0.004
985	125	0.487	0.487	0.487	0.004	0.004	0.004
990	125	0.495	0.495	0.495	0.004	0.004	0.004
995	125	0.502	0.502	0.502	0.004	0.004	0.004
1000	125	0.505	0.505	0.505	0.004	0.004	0.004
1005	125	0.497	0.497	0.497	0.004	0.004	0.004
1010	125	0.500	0.500	0.500	0.004	0.004	0.004
1015	125	0.503	0.503	0.503	0.004	0.004	0.004
1020	125	0.499	0.499	0.499	0.004	0.004	0.004
1025	125	0.496	0.496	0.496	0.004	0.004	0.004
1030	125	0.514	0.514	0.514	0.004	0.004	0.004
1035	125	0.509	0.509	0.509	0.004	0.004	0.004
1040	125	0.520	0.520	0.520	0.004	0.004	0.004
1045	125	0.525	0.525	0.525	0.004	0.004	0.004
1050	125	0.534	0.534	0.534	0.004	0.004	0.004
1055	125	0.511	0.511	0.511	0.004	0.004	0.004
1060	125	0.538	0.538	0.538	0.004	0.004	0.004
1065	125	0.516	0.516	0.516	0.004	0.004	0.004
1070	125	0.525	0.525	0.525	0.004	0.004	0.004
1075	125	0.531	0.531	0.531	0.004	0.004	0.004
1080	125	0.537	0.537	0.537	0.004	0.004	0.004
1085	125	0.549	0.549	0.549	0.004	0.004	0.004
1090	125	0.544	0.544	0.544	0.004	0.004	0.004
1095	125	0.547	0.547	0.547	0.004	0.004	0.004
1100	125	0.551	0.551	0.551	0.004	0.004	0.004
1105	125	0.539	0.539	0.539	0.004	0.004	0.004
1110	125	0.558	0.558	0.558	0.004	0.004	0.004
1115	125	0.563	0.563	0.563	0.004	0.004	0.004
1120	125	0.553	0.553	0.553	0.005	0.005	0.005
1125	125	0.565	0.565	0.565	0.004	0.004	0.004
1130	125	0.550	0.550	0.550	0.004	0.004	0.004
1135	125	0.558	0.558	0.558	0.004	0.004	0.004
