poll	workload	req_delay	req_min	req_max	rep_delay	rep_min	rep_max
640	885	0.292	0.292	0.292	0.106	0.106	0.106
960	885	0.452	0.452	0.452	0.493	0.493	0.493
320	890	0.148	0.148	0.148	0.010	0.010	0.010
640	890	0.292	0.292	0.292	0.106	0.106	0.106
960	890	0.452	0.452	0.452	0.492	0.492	0.492
320	895	0.148	0.148	0.148	0.010	0.010	0.010
640	895	0.292	0.292	0.292	0.106	0.106	0.106
960	895	0.452	0.452	0.452	0.492	0.492	0.492
320	900	0.148	0.148	0.148	0.009	0.009	0.009
640	900	0.291	0.291	0.291	0.112	0.112	0.112
960	900	0.451	0.451	0.451	0.569	0.569	0.569
320	905	0.148	0.148	0.148	0.009	0.009	0.009
640	905	0.291	0.291	0.291	0.111	0.111	0.111
960	905	0.451	0.451	0.451	0.568	0.568	0.568
320	910	0.149	0.149	0.149	0.007	0.007	0.007
640	910	0.291	0.291	0.291	0.122	0.122	0.122
960	910	0.457	0.457	0.457	0.572	0.572	0.572
320	915	0.149	0.149	0.149	0.007	0.007	0.007
640	915	0.291	0.291	0.291	0.124	0.124	0.124
960	915	0.457	0.457	0.457	0.571	0.571	0.571
320	920	0.149	0.149	0.149	0.007	0.007	0.007
640	920	0.291	0.291	0.291	0.124	0.124	0.124
960	920	0.457	0.457	0.457	0.571	0.571	0.571
320	925	0.148	0.148	0.148	0.015	0.015	0.015
640	925	0.293	0.293	0.293	0.138	0.138	0.138
960	925	0.453	0.453	0.453	0.541	0.541	0.541
320	930	0.148	0.148	0.148	0.015	0.015	0.015
640	930	0.293	0.293	0.293	0.137	0.137	0.137
960	930	0.453	0.453	0.453	0.539	0.539	0.539
320	935	0.148	0.148	0.148	0.015	0.015	0.015
640	935	0.293	0.293	0.293	0.137	0.137	0.137
960	935	0.453	0.453	0.453	0.539	0.539	0.539
320	940	0.146	0.146	0.146	0.011	0.011	0.011
640	940	0.290	0.290	0.290	0.130	0.130	0.130
960	940	0.455	0.455	0.455	0.636	0.636	0.636
320	945	0.146	0.146	0.146	0.011	0.011	0.011
640	945	0.290	0.290	0.290	0.133	0.133	0.133
960	945	0.454	0.454	0.454	0.636	0.636	0.636
320	950	0.146	0.146	0.146	0.011	0.011	0.011
640	950	0.290	0.290	0.290	0.133	0.133	0.133
960	950	0.454	0.454	0.454	0.636	0.636	0.636
320	955	0.147	0.147	0.147	0.009	0.009	0.009
640	955	0.295	0.295	0.295	0.117	0.117	0.117
960	955	0.451	0.451	0.451	0.611	0.611	0.611
320	960	0.147	0.147	0.147	0.009	0.009	0.009
640	960	0.294	0.294	0.294	0.117	0.117	0.117
960	960	0.451	0.451	0.451	0.609	0.609	0.609
320	965	0.147	0.147	0.147	0.009	0.009	0.009
640	965	0.294	0.294	0.294	0.117	0.117	0.117
960	965	0.451	0.451	0.451	0.609	0.609	0.609
320	970	0.146	0.146	0.146	0.011	0.011	0.011
640	970	0.294	0.294	0.294	0.150	0.150	0.150
960	970	0.450	0.450	0.450	0.627	0.627	0.627
320	975	0.146	0.146	0.146	0.011	0.011	0.011
640	975	0.294	0.294	0.294	0.150	0.150	0.150
960	975	0.450	0.450	0.450	0.625	0.625	0.625
320	980	0.146	0.146	0.146	0.011	0.011	0.011
640	980	0.294	0.294	0.294	0.150	0.150	0.150
960	980	0.450	0.450	0.450	0.625	0.625	0.625
320	985	0.146	0.146	0.146	0.009	0.009	0.009
640	985	0.289	0.289	0.289	0.161	0.161	0.161
960	985	0.005	0.005	0.005	0.004	0.004	0.004
320	990	0.146	0.146	0.146	0.009	0.009	0.009
640	990	0.289	0.289	0.289	0.162	0.162	0.162
960	990	0.005	0.005	0.005	0.004	0.004	0.004
320	995	0.146	0.146	0.146	0.009	0.009	0.009
640	995	0.289	0.289	0.289	0.161	0.161	0.161
960	995	0.005	0.005	0.005	0.004	0.004	0.004
320	1000	0.146	0.146	0.146	0.009	0.009	0.009
640	1000	0.289	0.289	0.289	0.161	0.161	0.161
960	1000	0.005	0.005	0.005	0.004	0.004	0.004
320	1005	0.145	0.145	0.145	0.016	0.016	0.016
640	1005	0.291	0.291	0.291	0.163	0.163	0.163
960	1005	0.456	0.456	0.456	0.672	0.672	0.672
320	1010	0.145	0.145	0.145	0.016	0.016	0.016
640	1010	0.291	0.291	0.291	0.165	0.165	0.165
960	1010	0.456	0.456	0.456	0.672	0.672	0.672
320	1015	0.145	0.145	0.145	0.016	0.016	0.016
640	1015	0.291	0.291	0.291	0.165	0.165	0.165
960	1015	0.456	0.456	0.456	0.672	0.672	0.672
320	1020	0.146	0.146	0.146	0.026	0.026	0.026
640	1020	0.291	0.291	0.291	0.197	0.197	0.197
960	1020	0.454	0.454	0.454	0.690	0.690	0.690
320	1025	0.146	0.146	0.146	0.026	0.026	0.026
640	1025	0.291	0.291	0.291	0.197	0.197	0.197
960	1025	0.454	0.454	0.454	0.688	0.688	0.688
320	1030	0.146	0.146	0.146	0.026	0.026	0.026
640	1030	0.291	0.291	0.291	0.197	0.197	0.197
960	1030	0.454	0.454	0.454	0.688	0.688	0.688
320	1035	0.146	0.146	0.146	0.015	0.015	0.015
640	1035	0.291	0.291	0.291	0.184	0.184	0.184
960	1035	0.458	0.458	0.458	0.716	0.716	0.716
320	1040	0.146	0.146	0.146	0.015	0.015	0.015
640	1040	0.291	0.291	0.291	0.184	0.184	0.184
960	1040	0.458	0.458	0.458	0.714	0.714	0.714
320	1045	0.146	0.146	0.146	0.015	0.015	0.015
640	1045	0.291	0.291	0.291	0.184	0.184	0.184
960	1045	0.458	0.458	0.458	0.713	0.713	0.713
320	1050	0.146	0.146	0.146	0.015	0.015	0.015
640	1050	0.291	0.291	0.291	0.184	0.184	0.184
960	1050	0.458	0.458	0.458	0.713	0.713	0.713
320	1055	0.147	0.147	0.147	0.022	0.022	0.022
640	1055	0.291	0.291	0.291	0.215	0.215	0.215
960	1055	0.455	0.455	0.455	0.729	0.729	0.729
320	1060	0.147	0.147	0.147	0.022	0.022	0.022
640	1060	0.291	0.291	0.291	0.215	0.215	0.215
960	1060	0.455	0.455	0.455	0.728	0.728	0.728
320	1065	0.147	0.147	0.147	0.023	0.023	0.023
640	1065	0.291	0.291	0.291	0.216	0.216	0.216
960	1065	0.455	0.455	0.455	0.728	0.728	0.728
320	1070	0.147	0.147	0.147	0.023	0.023	0.023
640	1070	0.291	0.291	0.291	0.216	0.216	0.216
960	1070	0.455	0.455	0.455	0.728	0.728	0.728
320	1075	0.145	0.145	0.145	0.021	0.021	0.021
640	1075	0.291	0.291	0.291	0.233	0.233	0.233
960	1075	0.453	0.453	0.453	0.749	0.749	0.749
320	1080	0.145	0.145	0.145	0.021	0.021	0.021
640	1080	0.291	0.291	0.291	0.232	0.232	0.232
960	1080	0.453	0.453	0.453	0.746	0.746	0.746
320	1085	0.145	0.145	0.145	0.021	0.021	0.021
640	1085	0.291	0.291	0.291	0.232	0.232	0.232
960	1085	0.453	0.453	0.453	0.747	0.747	0.747
320	1090	0.145	0.145	0.145	0.021	0.021	0.021
640	1090	0.291	0.291	0.291	0.232	0.232	0.232
960	1090	0.453	0.453	0.453	0.747	0.747	0.747
320	1095	0.146	0.146	0.146	0.027	0.027	0.027
640	1095	0.289	0.289	0.289	0.244	0.244	0.244
960	1095	0.448	0.448	0.448	0.801	0.801	0.801
320	1100	0.146	0.146	0.146	0.027	0.027	0.027
640	1100	0.289	0.289	0.289	0.243	0.243	0.243
960	1100	0.448	0.448	0.448	0.799	0.799	0.799
320	1105	0.146	0.146	0.146	0.026	0.026	0.026
640	1105	0.289	0.289	0.289	0.242	0.242	0.242
960	1105	0.448	0.448	0.448	0.799	0.799	0.799
320	1110	0.146	0.146	0.146	0.026	0.026	0.026
640	1110	0.289	0.289	0.289	0.242	0.242	0.242
960	1110	0.448	0.448	0.448	0.799	0.799	0.799
320	1115	0.144	0.144	0.144	0.026	0.026	0.026
640	1115	0.292	0.292	0.292	0.252	0.252	0.252
960	1115	0.457	0.457	0.457	0.753	0.753	0.753
320	1120	0.144	0.144	0.144	0.026	0.026	0.026
640	1120	0.292	0.292	0.292	0.253	0.253	0.253
960	1120	0.457	0.457	0.457	0.751	0.751	0.751
320	1125	0.144	0.144	0.144	0.026	0.026	0.026
640	1125	0.292	0.292	0.292	0.254	0.254	0.254
960	1125	0.456	0.456	0.456	0.750	0.750	0.750
320	1130	0.144	0.144	0.144	0.026	0.026	0.026
640	1130	0.292	0.292	0.292	0.254	0.254	0.254
960	1130	0.456	0.456	0.456	0.749	0.749	0.749
320	1135	0.144	0.144	0.144	0.040	0.040	0.040
640	1135	0.291	0.291	0.291	0.253	0.253	0.253
960	1135	0.457	0.457	0.457	0.821	0.821	0.821
320	1140	0.144	0.144	0.144	0.040	0.040	0.040
640	1140	0.291	0.291	0.291	0.254	0.254	0.254
960	1140	0.457	0.457	0.457	0.819	0.819	0.819
320	1145	0.144	0.144	0.144	0.040	0.040	0.040
640	1145	0.291	0.291	0.291	0.253	0.253	0.253
960	1145	0.457	0.457	0.457	0.817	0.817	0.817
320	1150	0.144	0.144	0.144	0.040	0.040	0.040
640	1150	0.290	0.290	0.290	0.252	0.252	0.252
960	1150	0.456	0.456	0.456	0.817	0.817	0.817
320	1155	0.144	0.144	0.144	0.036	0.036	0.036
640	1155	0.290	0.290	0.290	0.282	0.282	0.282
960	1155	0.449	0.449	0.449	0.884	0.884	0.884
320	1160	0.144	0.144	0.144	0.036	0.036	0.036
640	1160	0.290	0.290	0.290	0.281	0.281	0.281
960	1160	0.449	0.449	0.449	0.881	0.881	0.881
320	1165	0.144	0.144	0.144	0.036	0.036	0.036
640	1165	0.290	0.290	0.290	0.280	0.280	0.280
960	1165	0.449	0.449	0.449	0.879	0.879	0.879
320	1170	0.144	0.144	0.144	0.036	0.036	0.036
640	1170	0.290	0.290	0.290	0.279	0.279	0.279
960	1170	0.448	0.448	0.448	0.878	0.878	0.878
320	1175	0.144	0.144	0.144	0.036	0.036	0.036
640	1175	0.290	0.290	0.290	0.279	0.279	0.279
960	1175	0.448	0.448	0.448	0.878	0.878	0.878
320	1180	0.143	0.143	0.143	0.051	0.051	0.051
640	1180	0.296	0.296	0.296	0.293	0.293	0.293
960	1180	0.450	0.450	0.450	0.854	0.854	0.854
320	1185	0.143	0.143	0.143	0.051	0.051	0.051
640	1185	0.296	0.296	0.296	0.295	0.295	0.295
960	1185	0.450	0.450	0.450	0.851	0.851	0.851
320	1190	0.143	0.143	0.143	0.051	0.051	0.051
640	1190	0.296	0.296	0.296	0.296	0.296	0.296
960	1190	0.450	0.450	0.450	0.849	0.849	0.849
320	1195	0.143	0.143	0.143	0.051	0.051	0.051
640	1195	0.296	0.296	0.296	0.295	0.295	0.295
960	1195	0.450	0.450	0.450	0.849	0.849	0.849
320	1200	0.143	0.143	0.143	0.051	0.051	0.051
640	1200	0.296	0.296	0.296	0.295	0.295	0.295
960	1200	0.450	0.450	0.450	0.849	0.849	0.849
320	1205	0.143	0.143	0.143	0.061	0.061	0.061
640	1205	0.288	0.288	0.288	0.307	0.307	0.307
960	1205	0.457	0.457	0.457	0.915	0.915	0.915
320	1210	0.143	0.143	0.143	0.061	0.061	0.061
640	1210	0.289	0.289	0.289	0.307	0.307	0.307
960	1210	0.457	0.457	0.457	0.912	0.912	0.912
320	1215	0.143	0.143	0.143	0.061	0.061	0.061
640	1215	0.289	0.289	0.289	0.306	0.306	0.306
960	1215	0.457	0.457	0.457	0.911	0.911	0.911
320	1220	0.143	0.143	0.143	0.061	0.061	0.061
640	1220	0.289	0.289	0.289	0.306	0.306	0.306
960	1220	0.457	0.457	0.457	0.911	0.911	0.911
320	1225	0.142	0.142	0.142	0.064	0.064	0.064
640	1225	0.292	0.292	0.292	0.317	0.317	0.317
960	1225	0.450	0.450	0.450	0.894	0.894	0.894
320	1230	0.142	0.142	0.142	0.064	0.064	0.064
640	1230	0.292	0.292	0.292	0.317	0.317	0.317
960	1230	0.450	0.450	0.450	0.891	0.891	0.891
320	1235	0.142	0.142	0.142	0.064	0.064	0.064
640	1235	0.292	0.292	0.292	0.319	0.319	0.319
960	1235	0.449	0.449	0.449	0.889	0.889	0.889
320	1240	0.142	0.142	0.142	0.063	0.063	0.063
640	1240	0.293	0.293	0.293	0.319	0.319	0.319
960	1240	0.449	0.449	0.449	0.887	0.887	0.887
320	1245	0.142	0.142	0.142	0.063	0.063	0.063
640	1245	0.292	0.292	0.292	0.319	0.319	0.319
960	1245	0.449	0.449	0.449	0.886	0.886	0.886
320	1250	0.142	0.142	0.142	0.063	0.063	0.063
640	1250	0.292	0.292	0.292	0.319	0.319	0.319
960	1250	0.449	0.449	0.449	0.886	0.886	0.886
320	1255	0.143	0.143	0.143	0.069	0.069	0.069
640	1255	0.293	0.293	0.293	0.344	0.344	0.344
960	1255	0.451	0.451	0.451	0.949	0.949	0.949
320	1260	0.143	0.143	0.143	0.069	0.069	0.069
640	1260	0.293	0.293	0.293	0.343	0.343	0.343
960	1260	0.451	0.451	0.451	0.947	0.947	0.947
320	1265	0.143	0.143	0.143	0.069	0.069	0.069
640	1265	0.293	0.293	0.293	0.343	0.343	0.343
960	1265	0.451	0.451	0.451	0.944	0.944	0.944
320	1270	0.143	0.143	0.143	0.069	0.069	0.069
640	1270	0.293	0.293	0.293	0.344	0.344	0.344
960	1270	0.451	0.451	0.451	0.944	0.944	0.944
320	1275	0.143	0.143	0.143	0.069	0.069	0.069
640	1275	0.293	0.293	0.293	0.344	0.344	0.344
960	1275	0.451	0.451	0.451	0.944	0.944	0.944
320	1280	0.142	0.142	0.142	0.049	0.049	0.049
640	1280	0.297	0.297	0.297	0.386	0.386	0.386
960	1280	0.449	0.449	0.449	0.973	0.973	0.973
320	1285	0.142	0.142	0.142	0.048	0.048	0.048
640	1285	0.297	0.297	0.297	0.385	0.385	0.385
960	1285	0.449	0.449	0.449	0.970	0.970	0.970
320	1290	0.142	0.142	0.142	0.049	0.049	0.049
640	1290	0.298	0.298	0.298	0.386	0.386	0.386
960	1290	0.449	0.449	0.449	0.967	0.967	0.967
320	1295	0.142	0.142	0.142	0.048	0.048	0.048
640	1295	0.297	0.297	0.297	0.388	0.388	0.388
960	1295	0.448	0.448	0.448	0.966	0.966	0.966
320	1300	0.142	0.142	0.142	0.048	0.048	0.048
640	1300	0.297	0.297	0.297	0.388	0.388	0.388
960	1300	0.448	0.448	0.448	0.966	0.966	0.966
320	1305	0.143	0.143	0.143	0.108	0.108	0.108
640	1305	0.299	0.299	0.299	0.400	0.400	0.400
960	1305	0.449	0.449	0.449	0.966	0.966	0.966
320	1310	0.143	0.143	0.143	0.108	0.108	0.108
640	1310	0.299	0.299	0.299	0.400	0.400	0.400
960	1310	0.449	0.449	0.449	0.963	0.963	0.963
320	1315	0.143	0.143	0.143	0.108	0.108	0.108
640	1315	0.299	0.299	0.299	0.399	0.399	0.399
960	1315	0.449	0.449	0.449	0.960	0.960	0.960
320	1320	0.143	0.143	0.143	0.108	0.108	0.108
640	1320	0.299	0.299	0.299	0.398	0.398	0.398
960	1320	0.449	0.449	0.449	0.958	0.958	0.958
320	1325	0.143	0.143	0.143	0.108	0.108	0.108
640	1325	0.299	0.299	0.299	0.399	0.399	0.399
960	1325	0.449	0.449	0.449	0.958	0.958	0.958
320	1330	0.143	0.143	0.143	0.108	0.108	0.108
640	1330	0.299	0.299	0.299	0.399	0.399	0.399
960	1330	0.449	0.449	0.449	0.958	0.958	0.958
320	1335	0.141	0.141	0.141	0.087	0.087	0.087
640	1335	0.296	0.296	0.296	0.438	0.438	0.438
960	1335	0.448	0.448	0.448	1.024	1.024	1.024
320	1340	0.141	0.141	0.141	0.086	0.086	0.086
640	1340	0.296	0.296	0.296	0.437	0.437	0.437
960	1340	0.447	0.447	0.447	1.020	1.020	1.020
320	1345	0.141	0.141	0.141	0.086	0.086	0.086
640	1345	0.296	0.296	0.296	0.438	0.438	0.438
960	1345	0.447	0.447	0.447	1.017	1.017	1.017
320	1350	0.141	0.141	0.141	0.086	0.086	0.086
640	1350	0.295	0.295	0.295	0.437	0.437	0.437
960	1350	0.447	0.447	0.447	1.015	1.015	1.015
320	1355	0.141	0.141	0.141	0.085	0.085	0.085
640	1355	0.295	0.295	0.295	0.437	0.437	0.437
960	1355	0.447	0.447	0.447	1.015	1.015	1.015
320	1360	0.141	0.141	0.141	0.085	0.085	0.085
640	1360	0.295	0.295	0.295	0.437	0.437	0.437
960	1360	0.447	0.447	0.447	1.015	1.015	1.015
320	1365	0.143	0.143	0.143	0.164	0.164	0.164
640	1365	0.298	0.298	0.298	0.439	0.439	0.439
960	1365	0.449	0.449	0.449	1.050	1.050	1.050
320	1370	0.143	0.143	0.143	0.164	0.164	0.164
640	1370	0.298	0.298	0.298	0.439	0.439	0.439
960	1370	0.449	0.449	0.449	1.047	1.047	1.047
320	1375	0.143	0.143	0.143	0.165	0.165	0.165
640	1375	0.298	0.298	0.298	0.440	0.440	0.440
960	1375	0.449	0.449	0.449	1.044	1.044	1.044
320	1380	0.143	0.143	0.143	0.166	0.166	0.166
640	1380	0.298	0.298	0.298	0.440	0.440	0.440
960	1380	0.449	0.449	0.449	1.042	1.042	1.042
320	1385	0.143	0.143	0.143	0.165	0.165	0.165
640	1385	0.298	0.298	0.298	0.439	0.439	0.439
960	1385	0.448	0.448	0.448	1.040	1.040	1.040
320	1390	0.143	0.143	0.143	0.165	0.165	0.165
640	1390	0.298	0.298	0.298	0.439	0.439	0.439
960	1390	0.448	0.448	0.448	1.039	1.039	1.039
320	1395	0.143	0.143	0.143	0.165	0.165	0.165
640	1395	0.298	0.298	0.298	0.439	0.439	0.439
960	1395	0.448	0.448	0.448	1.039	1.039	1.039
320	1400	0.142	0.142	0.142	0.132	0.132	0.132
640	1400	0.312	0.312	0.312	0.495	0.495	0.495
960	1400	0.445	0.445	0.445	1.142	1.142	1.142
320	1405	0.142	0.142	0.142	0.132	0.132	0.132
640	1405	0.312	0.312	0.312	0.495	0.495	0.495
960	1405	0.445	0.445	0.445	1.138	1.138	1.138
320	1410	0.142	0.142	0.142	0.131	0.131	0.131
640	1410	0.312	0.312	0.312	0.494	0.494	0.494
960	1410	0.444	0.444	0.444	1.135	1.135	1.135
320	1415	0.142	0.142	0.142	0.131	0.131	0.131
640	1415	0.311	0.311	0.311	0.493	0.493	0.493
960	1415	0.444	0.444	0.444	1.133	1.133	1.133
320	1420	0.142	0.142	0.142	0.130	0.130	0.130
640	1420	0.311	0.311	0.311	0.493	0.493	0.493
960	1420	0.444	0.444	0.444	1.131	1.131	1.131
320	1425	0.142	0.142	0.142	0.130	0.130	0.130
640	1425	0.311	0.311	0.311	0.493	0.493	0.493
960	1425	0.444	0.444	0.444	1.131	1.131	1.131
320	1430	0.142	0.142	0.142	0.172	0.172	0.172
640	1430	0.300	0.300	0.300	0.479	0.479	0.479
960	1430	0.444	0.444	0.444	1.099	1.099	1.099
320	1435	0.142	0.142	0.142	0.172	0.172	0.172
640	1435	0.300	0.300	0.300	0.479	0.479	0.479
960	1435	0.444	0.444	0.444	1.097	1.097	1.097
320	1440	0.142	0.142	0.142	0.171	0.171	0.171
640	1440	0.300	0.300	0.300	0.479	0.479	0.479
960	1440	0.444	0.444	0.444	1.094	1.094	1.094
320	1445	0.142	0.142	0.142	0.170	0.170	0.170
640	1445	0.300	0.300	0.300	0.479	0.479	0.479
960	1445	0.444	0.444	0.444	1.092	1.092	1.092
320	1450	0.142	0.142	0.142	0.170	0.170	0.170
640	1450	0.300	0.300	0.300	0.479	0.479	0.479
960	1450	0.443	0.443	0.443	1.089	1.089	1.089
320	1455	0.142	0.142	0.142	0.170	0.170	0.170
640	1455	0.300	0.300	0.300	0.479	0.479	0.479
960	1455	0.443	0.443	0.443	1.088	1.088	1.088
320	1460	0.142	0.142	0.142	0.170	0.170	0.170
640	1460	0.300	0.300	0.300	0.479	0.479	0.479
960	1460	0.443	0.443	0.443	1.088	1.088	1.088
320	1465	0.143	0.143	0.143	0.212	0.212	0.212
640	1465	0.307	0.307	0.307	0.523	0.523	0.523
960	1465	0.439	0.439	0.439	1.209	1.209	1.209
320	1470	0.143	0.143	0.143	0.211	0.211	0.211
640	1470	0.307	0.307	0.307	0.522	0.522	0.522
960	1470	0.439	0.439	0.439	1.214	1.214	1.214
320	1475	0.143	0.143	0.143	0.213	0.213	0.213
640	1475	0.306	0.306	0.306	0.522	0.522	0.522
960	1475	0.439	0.439	0.439	1.210	1.210	1.210
320	1480	0.143	0.143	0.143	0.216	0.216	0.216
640	1480	0.306	0.306	0.306	0.523	0.523	0.523
960	1480	0.439	0.439	0.439	1.207	1.207	1.207
320	1485	0.143	0.143	0.143	0.216	0.216	0.216
640	1485	0.307	0.307	0.307	0.524	0.524	0.524
960	1485	0.438	0.438	0.438	1.204	1.204	1.204
320	1490	0.144	0.144	0.144	0.218	0.218	0.218
640	1490	0.307	0.307	0.307	0.524	0.524	0.524
960	1490	0.438	0.438	0.438	1.202	1.202	1.202
320	1495	0.144	0.144	0.144	0.218	0.218	0.218
640	1495	0.307	0.307	0.307	0.524	0.524	0.524
960	1495	0.438	0.438	0.438	1.202	1.202	1.202
320	1500	0.144	0.144	0.144	0.218	0.218	0.218
640	1500	0.307	0.307	0.307	0.524	0.524	0.524
960	1500	0.438	0.438	0.438	1.202	1.202	1.202
320	1505	0.143	0.143	0.143	0.222	0.222	0.222
640	1505	0.312	0.312	0.312	0.551	0.551	0.551
960	1505	0.447	0.447	0.447	1.301	1.301	1.301
320	1510	0.143	0.143	0.143	0.221	0.221	0.221
640	1510	0.311	0.311	0.311	0.550	0.550	0.550
960	1510	0.447	0.447	0.447	1.305	1.305	1.305
320	1515	0.143	0.143	0.143	0.223	0.223	0.223
640	1515	0.311	0.311	0.311	0.549	0.549	0.549
960	1515	0.447	0.447	0.447	1.302	1.302	1.302
320	1520	0.143	0.143	0.143	0.225	0.225	0.225
640	1520	0.311	0.311	0.311	0.549	0.549	0.549
960	1520	0.446	0.446	0.446	1.298	1.298	1.298
320	1525	0.143	0.143	0.143	0.224	0.224	0.224
640	1525	0.311	0.311	0.311	0.548	0.548	0.548
960	1525	0.446	0.446	0.446	1.296	1.296	1.296
320	1530	0.143	0.143	0.143	0.224	0.224	0.224
640	1530	0.311	0.311	0.311	0.549	0.549	0.549
960	1530	0.446	0.446	0.446	1.295	1.295	1.295
320	1535	0.143	0.143	0.143	0.224	0.224	0.224
640	1535	0.311	0.311	0.311	0.549	0.549	0.549
960	1535	0.446	0.446	0.446	1.295	1.295	1.295
320	1540	0.145	0.145	0.145	0.256	0.256	0.256
640	1540	0.325	0.325	0.325	0.608	0.608	0.608
960	1540	0.005	0.005	0.005	0.004	0.004	0.004
320	1545	0.145	0.145	0.145	0.255	0.255	0.255
640	1545	0.325	0.325	0.325	0.609	0.609	0.609
960	1545	0.005	0.005	0.005	0.004	0.004	0.004
320	1550	0.144	0.144	0.144	0.254	0.254	0.254
640	1550	0.326	0.326	0.326	0.611	0.611	0.611
960	1550	0.005	0.005	0.005	0.004	0.004	0.004
320	1555	0.144	0.144	0.144	0.253	0.253	0.253
640	1555	0.326	0.326	0.326	0.611	0.611	0.611
960	1555	0.005	0.005	0.005	0.004	0.004	0.004
320	1560	0.144	0.144	0.144	0.253	0.253	0.253
640	1560	0.326	0.326	0.326	0.610	0.610	0.610
960	1560	0.005	0.005	0.005	0.004	0.004	0.004
320	1565	0.144	0.144	0.144	0.252	0.252	0.252
640	1565	0.326	0.326	0.326	0.609	0.609	0.609
960	1565	0.005	0.005	0.005	0.004	0.004	0.004
320	1570	0.144	0.144	0.144	0.251	0.251	0.251
640	1570	0.325	0.325	0.325	0.610	0.610	0.610
960	1570	0.005	0.005	0.005	0.004	0.004	0.004
320	1575	0.144	0.144	0.144	0.251	0.251	0.251
640	1575	0.325	0.325	0.325	0.610	0.610	0.610
960	1575	0.005	0.005	0.005	0.004	0.004	0.004
320	1580	0.146	0.146	0.146	0.321	0.321	0.321
640	1580	0.342	0.342	0.342	0.674	0.674	0.674
960	1580	0.447	0.447	0.447	1.348	1.348	1.348
320	1585	0.146	0.146	0.146	0.320	0.320	0.320
640	1585	0.342	0.342	0.342	0.674	0.674	0.674
960	1585	0.447	0.447	0.447	1.355	1.355	1.355
320	1590	0.146	0.146	0.146	0.319	0.319	0.319
640	1590	0.342	0.342	0.342	0.672	0.672	0.672
960	1590	0.446	0.446	0.446	1.359	1.359	1.359
320	1595	0.146	0.146	0.146	0.318	0.318	0.318
640	1595	0.342	0.342	0.342	0.672	0.672	0.672
960	1595	0.446	0.446	0.446	1.355	1.355	1.355
320	1600	0.146	0.146	0.146	0.317	0.317	0.317
640	1600	0.342	0.342	0.342	0.670	0.670	0.670
960	1600	0.446	0.446	0.446	1.352	1.352	1.352
320	1605	0.146	0.146	0.146	0.316	0.316	0.316
640	1605	0.341	0.341	0.341	0.669	0.669	0.669
960	1605	0.446	0.446	0.446	1.349	1.349	1.349
320	1610	0.146	0.146	0.146	0.316	0.316	0.316
640	1610	0.341	0.341	0.341	0.670	0.670	0.670
960	1610	0.446	0.446	0.446	1.348	1.348	1.348
320	1615	0.146	0.146	0.146	0.316	0.316	0.316
640	1615	0.341	0.341	0.341	0.670	0.670	0.670
960	1615	0.446	0.446	0.446	1.348	1.348	1.348
320	1620	0.146	0.146	0.146	0.316	0.316	0.316
640	1620	0.341	0.341	0.341	0.670	0.670	0.670
960	1620	0.446	0.446	0.446	1.348	1.348	1.348
320	1625	0.147	0.147	0.147	0.369	0.369	0.369
640	1625	0.346	0.346	0.346	0.708	0.708	0.708
960	1625	0.005	0.005	0.005	0.004	0.004	0.004
320	1630	0.147	0.147	0.147	0.368	0.368	0.368
640	1630	0.346	0.346	0.346	0.708	0.708	0.708
960	1630	0.005	0.005	0.005	0.004	0.004	0.004
320	1635	0.147	0.147	0.147	0.367	0.367	0.367
640	1635	0.347	0.347	0.347	0.708	0.708	0.708
960	1635	0.005	0.005	0.005	0.004	0.004	0.004
320	1640	0.147	0.147	0.147	0.366	0.366	0.366
640	1640	0.346	0.346	0.346	0.707	0.707	0.707
960	1640	0.005	0.005	0.005	0.004	0.004	0.004
320	1645	0.147	0.147	0.147	0.365	0.365	0.365
640	1645	0.346	0.346	0.346	0.706	0.706	0.706
960	1645	0.005	0.005	0.005	0.004	0.004	0.004
320	1650	0.146	0.146	0.146	0.364	0.364	0.364
640	1650	0.346	0.346	0.346	0.706	0.706	0.706
960	1650	0.005	0.005	0.005	0.004	0.004	0.004
320	1655	0.146	0.146	0.146	0.363	0.363	0.363
640	1655	0.346	0.346	0.346	0.706	0.706	0.706
960	1655	0.005	0.005	0.005	0.004	0.004	0.004
320	1660	0.146	0.146	0.146	0.363	0.363	0.363
640	1660	0.346	0.346	0.346	0.706	0.706	0.706
960	1660	0.005	0.005	0.005	0.004	0.004	0.004
320	1665	0.146	0.146	0.146	0.363	0.363	0.363
640	1665	0.346	0.346	0.346	0.706	0.706	0.706
960	1665	0.005	0.005	0.005	0.004	0.004	0.004
320	1670	0.148	0.148	0.148	0.402	0.402	0.402
640	1670	0.359	0.359	0.359	0.776	0.776	0.776
960	1670	0.451	0.451	0.451	1.340	1.340	1.340
320	1675	0.148	0.148	0.148	0.401	0.401	0.401
640	1675	0.359	0.359	0.359	0.775	0.775	0.775
960	1675	0.451	0.451	0.451	1.351	1.351	1.351
320	1680	0.148	0.148	0.148	0.400	0.400	0.400
640	1680	0.359	0.359	0.359	0.774	0.774	0.774
960	1680	0.450	0.450	0.450	1.348	1.348	1.348
320	1685	0.148	0.148	0.148	0.399	0.399	0.399
640	1685	0.359	0.359	0.359	0.772	0.772	0.772
960	1685	0.450	0.450	0.450	1.345	1.345	1.345
320	1690	0.148	0.148	0.148	0.398	0.398	0.398
