0.02	7.503
0.04	2.205
0.06	1.938
0.08	0.056
0.1	0.118
0.12	0.104
0.14	0.077
0.16	0.172
0.18	0.092
0.2	0.106
0.22	0.122
0.24	0.129
0.26	0.145
0.28	0.152
0.3	0.158
0.32	0.177
0.34	0.196
0.36	0.194
0.38	0.209
0.4	0.227
0.42	0.251
0.44	0.244
0.46	0.266
0.48	0.269
0.5	0.293
0.52	0.304
0.54	0.321
0.56	0.338
0.58	0.351
0.6	0.361
0.62	0.384
0.64	0.397
0.66	0.394
0.68	0.427
0.7	0.436
0.72	0.441
0.74	0.463
0.76	0.469
0.78	0.490
0.8	0.510
0.82	0.564
0.84	0.537
0.86	0.592
0.88	0.584
0.9	0.557
0.92	0.626
0.94	0.599
0.96	0.605
0.98	0.665
1.0	0.653
1.02	0.678
1.04	0.743
1.06	0.716
1.08	0.743
1.1	0.744
1.12	0.787
1.14	0.804
1.16	0.825
1.18	0.841
1.2	0.841
1.22	0.889
1.24	0.904
1.26	0.922
1.28	0.971
1.3	0.980
1.32	0.973
1.34	1.041
1.36	1.055
1.38	1.065
1.4	1.087
1.42	1.153
1.44	1.124
1.46	1.204
1.48	1.291
1.5	1.269
1.52	1.213
1.54	1.397
1.56	1.343
1.58	1.503
1.6	1.510
1.62	1.539
1.64	1.626
1.66	1.612
1.68	1.585
1.7	1.652
1.72	1.732
1.74	1.671
1.76	1.783
1.78	1.822
1.8	1.879
1.82	1.934
1.84	1.994
1.86	1.930
1.88	2.033
1.9	1.981
1.92	2.116
1.94	2.165
1.96	2.323
1.98	2.330
2.0	2.282
2.02	2.416
2.04	2.378
2.06	2.399
2.08	2.632
2.1	2.608
2.12	2.657
2.14	2.735
2.16	2.841
2.18	2.662
2.2	3.022
2.22	3.084
2.24	3.115
2.26	3.324
2.28	3.232
2.3	3.279
2.32	3.219
2.34	3.558
2.36	3.557
2.38	3.762
2.4	4.010
2.42	3.724
2.44	4.223
2.46	4.451
2.48	4.272
2.5	5.093
2.52	4.888
2.54	4.813
2.56	4.895
2.58	5.172
2.6	5.870
2.62	5.278
2.64	7.345
2.66	6.771
2.68	6.792
2.7	7.856
2.72	7.931
2.74	9.335
2.76	9.099
2.78	9.762
2.8	7.856
2.82	12.875
2.84	11.614
2.86	13.658
2.88	13.585
2.9	15.552
2.92	13.493
2.94	15.771
2.96	17.858
2.98	17.164
3.0	20.029
3.02	19.465
3.04	17.893
3.06	24.492
3.08	25.389
3.1	24.215
3.12	24.197
3.14	28.315
3.16	28.177
3.18	30.767
3.2	33.590
3.22	30.597
3.24	35.843
3.26	38.504
3.28	39.783
3.3	43.942
3.32	46.337
3.34	48.479
3.36	50.813
3.38	50.896
3.4	55.445
3.42	57.242
3.44	59.685
3.46	57.685
3.48	60.243
3.5	66.464
3.52	68.646
3.54	70.933
3.56	72.443
3.58	75.347
3.6	77.382
3.62	79.458
3.64	76.589
3.66	82.936
3.68	85.072
3.7	86.757
3.72	88.360
3.74	89.167
3.76	90.025
3.78	95.136
3.8	85.927
3.82	87.729
3.84	92.056
3.86	91.690
3.88	92.801
3.9	94.541
3.92	95.739
3.94	97.275
3.96	98.818
3.98	100.555
4.0	101.905
4.02	103.925
4.04	105.660
4.06	107.593
4.08	108.645
4.1	110.332
4.12	112.296
4.14	113.962
4.16	115.753
4.18	117.453
4.2	119.382
4.22	121.058
4.24	122.646
4.26	127.061
4.28	128.641
4.3	129.835
4.32	131.424
4.34	132.950
4.36	134.179
4.38	135.976
4.4	137.633
4.42	138.978
4.44	149.304
4.46	142.647
4.48	143.772
4.5	145.126
4.52	146.513
4.54	147.386
4.56	148.561
4.58	149.648
4.6	150.633
4.62	153.877
4.64	152.914
4.66	154.502
4.68	155.413
4.7	155.289
4.72	156.611
4.74	157.229
4.76	159.115
4.78	160.676
4.8	160.825
4.82	161.987
4.84	162.946
4.86	164.794
4.88	165.902
4.9	166.497
4.92	167.153
4.94	166.919
4.96	169.540
4.98	170.908
5.0	171.773
5.02	173.565
5.04	174.820
5.06	176.096
5.08	176.908
5.1	177.991
5.12	182.515
5.14	184.298
5.16	185.068
5.18	184.585
5.2	186.339
5.22	186.892
5.24	185.810
5.26	188.295
5.28	187.741
5.3	186.613
5.32	188.320
5.34	188.809
5.36	188.989
5.38	190.672
5.4	191.207
5.42	191.328
5.44	192.697
5.46	192.511
5.48	194.155
5.5	194.864
5.52	196.501
5.54	198.137
5.56	198.098
5.58	199.539
5.6	200.741
5.62	202.358
5.64	202.931
5.66	197.053
5.68	197.975
5.7	198.997
5.72	201.788
5.74	201.120
5.76	202.671
5.78	203.760
5.8	205.306
5.82	204.647
5.84	205.551
5.86	206.484
5.88	206.711
5.9	207.772
5.92	207.752
5.94	211.759
5.96	207.787
5.98	208.671
