20	0.014
40	0.024
60	0.033
80	0.043
100	0.055
120	0.063
140	0.073
160	0.083
180	0.093
200	0.102
220	0.111
240	0.123
260	0.132
280	0.141
300	0.152
320	0.161
340	0.171
360	0.183
380	0.188
400	0.200
420	0.207
440	0.215
460	0.227
480	0.243
500	0.243
520	0.259
540	0.264
560	0.277
580	0.288
600	0.298
620	0.304
640	0.317
660	0.319
680	0.338
700	0.355
720	0.361
740	0.362
760	0.371
780	0.385
800	0.396
820	0.400
840	0.416
860	0.420
880	0.424
900	0.448
920	0.452
940	0.471
960	0.470
980	0.486
1000	0.492
1020	0.507
1040	0.513
1060	0.530
1080	0.529
1100	0.538
1120	0.551
1140	0.562
1160	0.576
1180	0.571
1200	0.582
1220	0.614
1240	0.611
1260	0.618
1280	0.629
1300	0.625
1320	0.634
1340	0.660
1360	0.668
1380	0.668
1400	0.690
1420	0.692
1440	0.700
1460	0.717
1480	0.721
1500	0.732
1520	0.744
1540	0.757
1560	0.756
1580	0.777
1600	0.761
1620	0.783
1640	0.787
1660	0.820
1680	0.832
1700	0.841
1720	0.843
1740	0.856
1760	0.844
1780	0.891
1800	0.898
1820	0.909
1840	0.899
1860	0.913
1880	0.927
1900	0.948
1920	0.936
1940	0.944
1960	0.960
1980	0.961
2000	0.986
2020	1.000
2040	1.003
2060	1.000
2080	0.996
2100	1.052
2120	1.056
2140	1.050
2160	1.051
2180	1.076
2200	1.091
2220	1.096
2240	1.113
2260	1.131
2280	1.106
2300	1.109
2320	1.140
2340	1.152
2360	1.147
2380	1.165
2400	1.168
2420	1.171
2440	1.201
2460	1.204
2480	1.224
2500	1.208
2520	1.228
2540	1.250
2560	1.257
2580	1.260
2600	1.249
2620	1.279
2640	1.261
2660	1.314
2680	1.300
2700	1.350
2720	1.328
2740	1.338
2760	1.331
2780	1.375
2800	1.380
2820	1.407
2840	1.374
2860	1.414
2880	1.388
2900	1.423
2920	1.436
2940	1.455
2960	1.452
2980	1.440
3000	1.494
3020	1.489
3040	1.475
3060	1.450
3080	1.528
3100	1.507
3120	1.511
3140	1.535
3160	1.534
3180	1.596
3200	1.532
3220	1.577
3240	1.580
3260	1.615
3280	1.592
3300	1.611
3320	1.618
3340	1.652
3360	1.668
3380	1.621
3400	1.668
3420	1.649
3440	1.682
3460	1.686
3480	1.712
3500	1.703
3520	1.688
3540	1.735
3560	1.762
3580	1.710
3600	1.750
3620	1.766
3640	1.797
3660	1.825
3680	1.804
3700	1.773
3720	1.818
3740	1.859
3760	1.851
3780	1.844
3800	1.882
3820	1.874
3840	1.900
3860	1.886
3880	1.902
3900	1.869
3920	1.901
3940	1.892
3960	1.927
3980	1.965
4000	1.945
4020	1.967
4040	2.016
4060	1.972
4080	1.948
4100	1.950
4120	2.008
4140	2.025
4160	2.014
4180	2.027
4200	2.032
4220	2.070
4240	2.086
4260	2.059
4280	2.093
4300	2.081
4320	2.131
4340	2.112
4360	2.081
4380	2.150
4400	2.164
4420	2.202
4440	2.188
4460	2.219
4480	2.201
4500	2.202
4520	2.209
4540	2.260
4560	2.193
4580	2.254
4600	2.222
4620	2.295
4640	2.282
4660	2.230
4680	2.293
4700	2.313
4720	2.271
4740	2.330
4760	2.326
4780	2.319
4800	2.300
4820	2.387
4840	2.350
4860	2.363
4880	2.365
4900	2.367
4920	2.377
4940	2.396
4960	2.456
4980	2.388
5000	2.432
5020	2.440
5040	2.522
5060	2.420
5080	2.468
5100	2.497
5120	2.513
5140	2.465
5160	2.505
5180	2.538
5200	2.467
5220	2.558
5240	2.575
5260	2.533
5280	2.593
5300	2.582
5320	2.613
5340	2.657
5360	2.645
5380	2.625
5400	2.677
5420	2.665
5440	2.589
5460	2.697
5480	2.648
5500	2.695
5520	2.661
5540	2.723
5560	2.698
5580	2.776
5600	2.687
5620	2.803
5640	2.815
5660	2.744
5680	2.737
5700	2.797
5720	2.796
5740	2.831
5760	2.776
5780	2.841
5800	2.839
5820	2.841
5840	2.875
5860	2.881
5880	2.865
5900	2.890
5920	2.884
5940	2.943
5960	2.883
5980	2.951
