poll	workload	req_delay	req_min	req_max	rep_delay	rep_min	rep_max
880	50	0.423	0.423	0.423	0.004	0.004	0.004
900	50	0.443	0.443	0.443	0.004	0.004	0.004
920	50	0.462	0.462	0.462	0.004	0.004	0.004
940	50	0.467	0.467	0.467	0.004	0.004	0.004
960	50	0.483	0.483	0.483	0.004	0.004	0.004
980	50	0.496	0.496	0.496	0.004	0.004	0.004
1000	50	0.506	0.506	0.506	0.004	0.004	0.004
1020	50	0.517	0.517	0.517	0.004	0.004	0.004
1040	50	0.513	0.513	0.513	0.004	0.004	0.004
1060	50	0.527	0.527	0.527	0.004	0.004	0.004
1080	50	0.554	0.554	0.554	0.004	0.004	0.004
1100	50	0.538	0.538	0.538	0.004	0.004	0.004
1120	50	0.558	0.558	0.558	0.004	0.004	0.004
1140	50	0.572	0.572	0.572	0.004	0.004	0.004
1160	50	0.569	0.569	0.569	0.004	0.004	0.004
1180	50	0.585	0.585	0.585	0.004	0.004	0.004
1200	50	0.578	0.578	0.578	0.004	0.004	0.004
1220	50	0.614	0.614	0.614	0.004	0.004	0.004
1240	50	0.617	0.617	0.617	0.004	0.004	0.004
1260	50	0.627	0.627	0.627	0.004	0.004	0.004
1280	50	0.635	0.635	0.635	0.004	0.004	0.004
1300	50	0.651	0.651	0.651	0.004	0.004	0.004
1320	50	0.661	0.661	0.661	0.004	0.004	0.004
1340	50	0.678	0.678	0.678	0.004	0.004	0.004
1360	50	0.692	0.692	0.692	0.004	0.004	0.004
1380	50	0.701	0.701	0.701	0.004	0.004	0.004
1400	50	0.689	0.689	0.689	0.004	0.004	0.004
1420	50	0.741	0.741	0.741	0.004	0.004	0.004
1440	50	0.726	0.726	0.726	0.004	0.004	0.004
1460	50	0.763	0.763	0.763	0.004	0.004	0.004
1480	50	0.742	0.742	0.742	0.004	0.004	0.004
1500	50	0.746	0.746	0.746	0.004	0.004	0.004
1520	50	0.731	0.731	0.731	0.004	0.004	0.004
1540	50	0.783	0.783	0.783	0.004	0.004	0.004
1560	50	0.770	0.770	0.770	0.004	0.004	0.004
1580	50	0.786	0.786	0.786	0.004	0.004	0.004
1600	50	0.802	0.802	0.802	0.004	0.004	0.004
1620	50	0.800	0.800	0.800	0.004	0.004	0.004
1640	50	0.807	0.807	0.807	0.004	0.004	0.004
1660	50	0.836	0.836	0.836	0.004	0.004	0.004
1680	50	0.825	0.825	0.825	0.004	0.004	0.004
1700	50	0.882	0.882	0.882	0.004	0.004	0.004
1720	50	0.871	0.871	0.871	0.004	0.004	0.004
1740	50	0.825	0.825	0.825	0.004	0.004	0.004
1760	50	0.897	0.897	0.897	0.004	0.004	0.004
1780	50	0.895	0.895	0.895	0.004	0.004	0.004
1800	50	0.919	0.919	0.919	0.004	0.004	0.004
1820	50	0.873	0.873	0.873	0.004	0.004	0.004
1840	50	0.932	0.932	0.932	0.004	0.004	0.004
1860	50	0.914	0.914	0.914	0.004	0.004	0.004
1880	50	0.916	0.916	0.916	0.004	0.004	0.004
1900	50	0.917	0.917	0.917	0.004	0.004	0.004
1920	50	0.985	0.985	0.985	0.004	0.004	0.004
1940	50	0.964	0.964	0.964	0.004	0.004	0.004
1960	50	0.956	0.956	0.956	0.004	0.004	0.004
1980	50	0.986	0.986	0.986	0.004	0.004	0.004
2000	50	1.011	1.011	1.011	0.004	0.004	0.004
2020	50	0.974	0.974	0.974	0.004	0.004	0.004
2040	50	1.036	1.036	1.036	0.004	0.004	0.004
2060	50	1.059	1.059	1.059	0.004	0.004	0.004
2080	50	1.040	1.040	1.040	0.004	0.004	0.004
2100	50	1.051	1.051	1.051	0.004	0.004	0.004
2120	50	1.093	1.093	1.093	0.004	0.004	0.004
2140	50	1.062	1.062	1.062	0.004	0.004	0.004
2160	50	1.044	1.044	1.044	0.004	0.004	0.004
2180	50	1.085	1.085	1.085	0.004	0.004	0.004
2200	50	1.084	1.084	1.084	0.004	0.004	0.004
2220	50	1.095	1.095	1.095	0.004	0.004	0.004
2240	50	1.078	1.078	1.078	0.004	0.004	0.004
2260	50	1.082	1.082	1.082	0.004	0.004	0.004
2280	50	1.146	1.146	1.146	0.004	0.004	0.004
2300	50	1.148	1.148	1.148	0.004	0.004	0.004
2320	50	1.164	1.164	1.164	0.004	0.004	0.004
2340	50	1.165	1.165	1.165	0.004	0.004	0.004
2360	50	1.196	1.196	1.196	0.004	0.004	0.004
2380	50	1.212	1.212	1.212	0.004	0.004	0.004
2400	50	1.175	1.175	1.175	0.004	0.004	0.004
2420	50	1.226	1.226	1.226	0.004	0.004	0.004
2440	50	1.204	1.204	1.204	0.004	0.004	0.004
2460	50	1.188	1.188	1.188	0.004	0.004	0.004
2480	50	1.240	1.240	1.240	0.004	0.004	0.004
2500	50	1.263	1.263	1.263	0.004	0.004	0.004
2520	50	1.298	1.298	1.298	0.004	0.004	0.004
2540	50	1.235	1.235	1.235	0.004	0.004	0.004
2560	50	1.271	1.271	1.271	0.004	0.004	0.004
2580	50	1.297	1.297	1.297	0.004	0.004	0.004
2600	50	1.285	1.285	1.285	0.004	0.004	0.004
2620	50	1.273	1.273	1.273	0.004	0.004	0.004
2640	50	1.315	1.315	1.315	0.004	0.004	0.004
2660	50	1.259	1.259	1.259	0.004	0.004	0.004
2680	50	1.388	1.388	1.388	0.004	0.004	0.004
2700	50	1.355	1.355	1.355	0.004	0.004	0.004
2720	50	1.368	1.368	1.368	0.004	0.004	0.004
2740	50	1.328	1.328	1.328	0.004	0.004	0.004
2760	50	1.376	1.376	1.376	0.004	0.004	0.004
2780	50	1.425	1.425	1.425	0.004	0.004	0.004
2800	50	1.359	1.359	1.359	0.004	0.004	0.004
2820	50	1.455	1.455	1.455	0.004	0.004	0.004
2840	50	1.454	1.454	1.454	0.004	0.004	0.004
2860	50	1.430	1.430	1.430	0.004	0.004	0.004
2880	50	1.466	1.466	1.466	0.004	0.004	0.004
2900	50	1.452	1.452	1.452	0.004	0.004	0.004
2920	50	1.461	1.461	1.461	0.004	0.004	0.004
2940	50	1.495	1.495	1.495	0.004	0.004	0.004
2960	50	1.431	1.431	1.431	0.004	0.004	0.004
2980	50	1.516	1.516	1.516	0.004	0.004	0.004
3000	50	1.508	1.508	1.508	0.004	0.004	0.004
3020	50	1.521	1.521	1.521	0.004	0.004	0.004
3040	50	1.470	1.470	1.470	0.004	0.004	0.004
3060	50	1.484	1.484	1.484	0.004	0.004	0.004
3080	50	1.506	1.506	1.506	0.004	0.004	0.004
3100	50	1.498	1.498	1.498	0.004	0.004	0.004
3120	50	1.549	1.549	1.549	0.004	0.004	0.004
3140	50	1.585	1.585	1.585	0.004	0.004	0.004
3160	50	1.564	1.564	1.564	0.004	0.004	0.004
3180	50	1.528	1.528	1.528	0.004	0.004	0.004
3200	50	1.599	1.599	1.599	0.004	0.004	0.004
3220	50	1.598	1.598	1.598	0.004	0.004	0.004
3240	50	1.626	1.626	1.626	0.004	0.004	0.004
3260	50	1.623	1.623	1.623	0.004	0.004	0.004
3280	50	1.640	1.640	1.640	0.004	0.004	0.004
3300	50	1.606	1.606	1.606	0.004	0.004	0.004
3320	50	1.716	1.716	1.716	0.004	0.004	0.004
3340	50	1.672	1.672	1.672	0.004	0.004	0.004
3360	50	1.699	1.699	1.699	0.004	0.004	0.004
3380	50	1.683	1.683	1.683	0.004	0.004	0.004
3400	50	1.709	1.709	1.709	0.004	0.004	0.004
3420	50	1.721	1.721	1.721	0.004	0.004	0.004
3440	50	1.723	1.723	1.723	0.004	0.004	0.004
3460	50	1.736	1.736	1.736	0.004	0.004	0.004
3480	50	1.730	1.730	1.730	0.004	0.004	0.004
3500	50	1.723	1.723	1.723	0.004	0.004	0.004
3520	50	1.781	1.781	1.781	0.004	0.004	0.004
3540	50	1.752	1.752	1.752	0.004	0.004	0.004
3560	50	1.750	1.750	1.750	0.004	0.004	0.004
3580	50	1.819	1.819	1.819	0.004	0.004	0.004
3600	50	1.778	1.778	1.778	0.004	0.004	0.004
3620	50	1.814	1.814	1.814	0.004	0.004	0.004
3640	50	1.779	1.779	1.779	0.004	0.004	0.004
3660	50	1.877	1.877	1.877	0.004	0.004	0.004
3680	50	1.855	1.855	1.855	0.004	0.004	0.004
3700	50	1.803	1.803	1.803	0.004	0.004	0.004
3720	50	1.882	1.882	1.882	0.004	0.004	0.004
3740	50	1.875	1.875	1.875	0.004	0.004	0.004
3760	50	1.831	1.831	1.831	0.004	0.004	0.004
3780	50	1.886	1.886	1.886	0.004	0.004	0.004
3800	50	1.846	1.846	1.846	0.004	0.004	0.004
3820	50	1.913	1.913	1.913	0.004	0.004	0.004
3840	50	1.927	1.927	1.927	0.004	0.004	0.004
3860	50	1.843	1.843	1.843	0.004	0.004	0.004
3880	50	1.963	1.963	1.963	0.004	0.004	0.004
3900	50	1.915	1.915	1.915	0.004	0.004	0.004
3920	50	1.871	1.871	1.871	0.004	0.004	0.004
3940	50	2.012	2.012	2.012	0.004	0.004	0.004
3960	50	1.996	1.996	1.996	0.004	0.004	0.004
3980	50	2.005	2.005	2.005	0.004	0.004	0.004
4000	50	2.002	2.002	2.002	0.004	0.004	0.004
4020	50	2.007	2.007	2.007	0.004	0.004	0.004
4040	50	1.978	1.978	1.978	0.004	0.004	0.004
4060	50	2.112	2.112	2.112	0.004	0.004	0.004
4080	50	2.076	2.076	2.076	0.004	0.004	0.004
4100	50	2.050	2.050	2.050	0.004	0.004	0.004
4120	50	2.078	2.078	2.078	0.004	0.004	0.004
4140	50	2.115	2.115	2.115	0.004	0.004	0.004
4160	50	2.076	2.076	2.076	0.004	0.004	0.004
4180	50	2.114	2.114	2.114	0.004	0.004	0.004
4200	50	2.069	2.069	2.069	0.004	0.004	0.004
4220	50	2.092	2.092	2.092	0.004	0.004	0.004
4240	50	2.180	2.180	2.180	0.004	0.004	0.004
4260	50	2.108	2.108	2.108	0.004	0.004	0.004
4280	50	2.154	2.154	2.154	0.004	0.004	0.004
4300	50	2.119	2.119	2.119	0.004	0.004	0.004
4320	50	2.175	2.175	2.175	0.004	0.004	0.004
4340	50	2.091	2.091	2.091	0.004	0.004	0.004
4360	50	2.136	2.136	2.136	0.004	0.004	0.004
4380	50	2.233	2.233	2.233	0.004	0.004	0.004
4400	50	2.133	2.133	2.133	0.004	0.004	0.004
4420	50	2.129	2.129	2.129	0.004	0.004	0.004
4440	50	2.204	2.204	2.204	0.004	0.004	0.004
4460	50	2.336	2.336	2.336	0.004	0.004	0.004
4480	50	2.170	2.170	2.170	0.004	0.004	0.004
4500	50	2.147	2.147	2.147	0.004	0.004	0.004
4520	50	2.191	2.191	2.191	0.004	0.004	0.004
4540	50	2.194	2.194	2.194	0.004	0.004	0.004
4560	50	2.240	2.240	2.240	0.004	0.004	0.004
4580	50	2.233	2.233	2.233	0.004	0.004	0.004
4600	50	2.276	2.276	2.276	0.004	0.004	0.004
4620	50	2.179	2.179	2.179	0.004	0.004	0.004
4640	50	2.405	2.405	2.405	0.004	0.004	0.004
4660	50	2.278	2.278	2.278	0.004	0.004	0.004
4680	50	2.352	2.352	2.352	0.004	0.004	0.004
4700	50	2.425	2.425	2.425	0.004	0.004	0.004
4720	50	2.345	2.345	2.345	0.004	0.004	0.004
4740	50	2.318	2.318	2.318	0.004	0.004	0.004
4760	50	2.321	2.321	2.321	0.004	0.004	0.004
4780	50	2.402	2.402	2.402	0.004	0.004	0.004
4800	50	2.331	2.331	2.331	0.004	0.004	0.004
4820	50	2.407	2.407	2.407	0.004	0.004	0.004
4840	50	2.449	2.449	2.449	0.004	0.004	0.004
4860	50	2.404	2.404	2.404	0.004	0.004	0.004
4880	50	2.406	2.406	2.406	0.004	0.004	0.004
4900	50	2.424	2.424	2.424	0.004	0.004	0.004
4920	50	2.405	2.405	2.405	0.004	0.004	0.004
4940	50	2.508	2.508	2.508	0.004	0.004	0.004
4960	50	2.487	2.487	2.487	0.004	0.004	0.004
4980	50	2.525	2.525	2.525	0.004	0.004	0.004
5000	50	2.562	2.562	2.562	0.004	0.004	0.004
5020	50	2.431	2.431	2.431	0.004	0.004	0.004
5040	50	2.541	2.541	2.541	0.004	0.004	0.004
5060	50	2.528	2.528	2.528	0.004	0.004	0.004
5080	50	2.533	2.533	2.533	0.004	0.004	0.004
5100	50	2.551	2.551	2.551	0.004	0.004	0.004
5120	50	2.580	2.580	2.580	0.004	0.004	0.004
5140	50	2.643	2.643	2.643	0.004	0.004	0.004
5160	50	2.555	2.555	2.555	0.004	0.004	0.004
5180	50	2.653	2.653	2.653	0.004	0.004	0.004
5200	50	2.566	2.566	2.566	0.004	0.004	0.004
5220	50	2.566	2.566	2.566	0.004	0.004	0.004
5240	50	2.552	2.552	2.552	0.004	0.004	0.004
5260	50	2.603	2.603	2.603	0.004	0.004	0.004
5280	50	2.691	2.691	2.691	0.004	0.004	0.004
5300	50	2.600	2.600	2.600	0.004	0.004	0.004
5320	50	2.588	2.588	2.588	0.004	0.004	0.004
5340	50	2.635	2.635	2.635	0.004	0.004	0.004
5360	50	2.684	2.684	2.684	0.004	0.004	0.004
5380	50	2.735	2.735	2.735	0.004	0.004	0.004
5400	50	2.738	2.738	2.738	0.004	0.004	0.004
5420	50	2.707	2.707	2.707	0.004	0.004	0.004
5440	50	2.634	2.634	2.634	0.004	0.004	0.004
5460	50	2.652	2.652	2.652	0.004	0.004	0.004
5480	50	2.737	2.737	2.737	0.004	0.004	0.004
5500	50	2.812	2.812	2.812	0.004	0.004	0.004
5520	50	2.735	2.735	2.735	0.004	0.004	0.004
5540	50	2.772	2.772	2.772	0.004	0.004	0.004
5560	50	2.738	2.738	2.738	0.004	0.004	0.004
5580	50	2.812	2.812	2.812	0.004	0.004	0.004
5600	50	2.769	2.769	2.769	0.006	0.006	0.006
5620	50	2.704	2.704	2.704	0.004	0.004	0.004
5640	50	2.754	2.754	2.754	0.004	0.004	0.004
5660	50	2.893	2.893	2.893	0.004	0.004	0.004
5680	50	2.884	2.884	2.884	0.004	0.004	0.004
5700	50	2.823	2.823	2.823	0.004	0.004	0.004
5720	50	2.835	2.835	2.835	0.004	0.004	0.004
5740	50	2.858	2.858	2.858	0.004	0.004	0.004
5760	50	2.932	2.932	2.932	0.004	0.004	0.004
5780	50	2.889	2.889	2.889	0.004	0.004	0.004
5800	50	2.919	2.919	2.919	0.004	0.004	0.004
5820	50	2.914	2.914	2.914	0.004	0.004	0.004
5840	50	2.947	2.947	2.947	0.004	0.004	0.004
5860	50	2.868	2.868	2.868	0.004	0.004	0.004
5880	50	2.887	2.887	2.887	0.004	0.004	0.004
5900	50	2.873	2.873	2.873	0.004	0.004	0.004
5920	50	2.959	2.959	2.959	0.004	0.004	0.004
5940	50	2.972	2.972	2.972	0.004	0.004	0.004
5960	50	2.975	2.975	2.975	0.004	0.004	0.004
5980	50	2.992	2.992	2.992	0.004	0.004	0.004
20	70	0.014	0.014	0.014	0.038	0.038	0.038
40	70	0.024	0.024	0.024	0.004	0.004	0.004
60	70	0.034	0.034	0.034	0.004	0.004	0.004
80	70	0.044	0.044	0.044	0.004	0.004	0.004
100	70	0.052	0.052	0.052	0.115	0.115	0.115
120	70	0.063	0.063	0.063	0.007	0.007	0.007
140	70	0.075	0.075	0.075	0.004	0.004	0.004
160	70	0.084	0.084	0.084	0.004	0.004	0.004
180	70	0.094	0.094	0.094	0.004	0.004	0.004
200	70	0.102	0.102	0.102	0.004	0.004	0.004
220	70	0.114	0.114	0.114	0.004	0.004	0.004
240	70	0.126	0.126	0.126	0.004	0.004	0.004
260	70	0.131	0.131	0.131	0.004	0.004	0.004
280	70	0.141	0.141	0.141	0.004	0.004	0.004
300	70	0.151	0.151	0.151	0.004	0.004	0.004
320	70	0.156	0.156	0.156	0.004	0.004	0.004
340	70	0.171	0.171	0.171	0.004	0.004	0.004
360	70	0.180	0.180	0.180	0.004	0.004	0.004
380	70	0.192	0.192	0.192	0.004	0.004	0.004
400	70	0.200	0.200	0.200	0.004	0.004	0.004
420	70	0.216	0.216	0.216	0.004	0.004	0.004
440	70	0.222	0.222	0.222	0.004	0.004	0.004
460	70	0.237	0.237	0.237	0.004	0.004	0.004
480	70	0.248	0.248	0.248	0.004	0.004	0.004
500	70	0.252	0.252	0.252	0.004	0.004	0.004
520	70	0.252	0.252	0.252	0.004	0.004	0.004
540	70	0.282	0.282	0.282	0.004	0.004	0.004
560	70	0.280	0.280	0.280	0.004	0.004	0.004
580	70	0.294	0.294	0.294	0.004	0.004	0.004
600	70	0.300	0.300	0.300	0.004	0.004	0.004
620	70	0.313	0.313	0.313	0.004	0.004	0.004
640	70	0.312	0.312	0.312	0.004	0.004	0.004
660	70	0.335	0.335	0.335	0.004	0.004	0.004
680	70	0.335	0.335	0.335	0.004	0.004	0.004
700	70	0.351	0.351	0.351	0.004	0.004	0.004
720	70	0.371	0.371	0.371	0.004	0.004	0.004
740	70	0.378	0.378	0.378	0.004	0.004	0.004
760	70	0.385	0.385	0.385	0.004	0.004	0.004
780	70	0.397	0.397	0.397	0.004	0.004	0.004
800	70	0.400	0.400	0.400	0.004	0.004	0.004
820	70	0.409	0.409	0.409	0.004	0.004	0.004
840	70	0.436	0.436	0.436	0.004	0.004	0.004
860	70	0.436	0.436	0.436	0.004	0.004	0.004
880	70	0.455	0.455	0.455	0.004	0.004	0.004
900	70	0.445	0.445	0.445	0.004	0.004	0.004
920	70	0.461	0.461	0.461	0.004	0.004	0.004
940	70	0.490	0.490	0.490	0.004	0.004	0.004
960	70	0.486	0.486	0.486	0.004	0.004	0.004
980	70	0.498	0.498	0.498	0.004	0.004	0.004
1000	70	0.503	0.503	0.503	0.004	0.004	0.004
1020	70	0.511	0.511	0.511	0.004	0.004	0.004
1040	70	0.497	0.497	0.497	0.004	0.004	0.004
1060	70	0.514	0.514	0.514	0.004	0.004	0.004
1080	70	0.540	0.540	0.540	0.004	0.004	0.004
1100	70	0.564	0.564	0.564	0.004	0.004	0.004
1120	70	0.566	0.566	0.566	0.004	0.004	0.004
1140	70	0.573	0.573	0.573	0.004	0.004	0.004
1160	70	0.585	0.585	0.585	0.004	0.004	0.004
1180	70	0.580	0.580	0.580	0.004	0.004	0.004
1200	70	0.598	0.598	0.598	0.004	0.004	0.004
1220	70	0.614	0.614	0.614	0.004	0.004	0.004
1240	70	0.612	0.612	0.612	0.004	0.004	0.004
1260	70	0.633	0.633	0.633	0.004	0.004	0.004
1280	70	0.633	0.633	0.633	0.004	0.004	0.004
1300	70	0.630	0.630	0.630	0.004	0.004	0.004
1320	70	0.662	0.662	0.662	0.004	0.004	0.004
1340	70	0.678	0.678	0.678	0.004	0.004	0.004
1360	70	0.666	0.666	0.666	0.004	0.004	0.004
1380	70	0.686	0.686	0.686	0.004	0.004	0.004
1400	70	0.679	0.679	0.679	0.004	0.004	0.004
1420	70	0.705	0.705	0.705	0.004	0.004	0.004
1440	70	0.750	0.750	0.750	0.004	0.004	0.004
1460	70	0.703	0.703	0.703	0.004	0.004	0.004
1480	70	0.745	0.745	0.745	0.004	0.004	0.004
1500	70	0.763	0.763	0.763	0.004	0.004	0.004
1520	70	0.748	0.748	0.748	0.004	0.004	0.004
1540	70	0.765	0.765	0.765	0.004	0.004	0.004
1560	70	0.784	0.784	0.784	0.004	0.004	0.004
1580	70	0.800	0.800	0.800	0.004	0.004	0.004
1600	70	0.782	0.782	0.782	0.004	0.004	0.004
1620	70	0.822	0.822	0.822	0.004	0.004	0.004
1640	70	0.800	0.800	0.800	0.004	0.004	0.004
1660	70	0.841	0.841	0.841	0.004	0.004	0.004
1680	70	0.865	0.865	0.865	0.004	0.004	0.004
1700	70	0.874	0.874	0.874	0.004	0.004	0.004
1720	70	0.860	0.860	0.860	0.004	0.004	0.004
1740	70	0.860	0.860	0.860	0.004	0.004	0.004
1760	70	0.896	0.896	0.896	0.004	0.004	0.004
1780	70	0.889	0.889	0.889	0.004	0.004	0.004
1800	70	0.914	0.914	0.914	0.004	0.004	0.004
1820	70	0.876	0.876	0.876	0.004	0.004	0.004
1840	70	0.888	0.888	0.888	0.004	0.004	0.004
1860	70	0.941	0.941	0.941	0.004	0.004	0.004
1880	70	0.960	0.960	0.960	0.004	0.004	0.004
1900	70	0.918	0.918	0.918	0.004	0.004	0.004
1920	70	0.966	0.966	0.966	0.004	0.004	0.004
1940	70	0.974	0.974	0.974	0.004	0.004	0.004
1960	70	0.984	0.984	0.984	0.004	0.004	0.004
1980	70	1.026	1.026	1.026	0.004	0.004	0.004
2000	70	0.980	0.980	0.980	0.004	0.004	0.004
2020	70	0.995	0.995	0.995	0.004	0.004	0.004
2040	70	1.006	1.006	1.006	0.004	0.004	0.004
2060	70	1.021	1.021	1.021	0.004	0.004	0.004
2080	70	1.014	1.014	1.014	0.004	0.004	0.004
2100	70	1.064	1.064	1.064	0.004	0.004	0.004
2120	70	1.070	1.070	1.070	0.004	0.004	0.004
2140	70	1.072	1.072	1.072	0.004	0.004	0.004
2160	70	1.084	1.084	1.084	0.004	0.004	0.004
2180	70	1.061	1.061	1.061	0.004	0.004	0.004
2200	70	1.095	1.095	1.095	0.004	0.004	0.004
2220	70	1.115	1.115	1.115	0.004	0.004	0.004
2240	70	1.141	1.141	1.141	0.004	0.004	0.004
2260	70	1.147	1.147	1.147	0.004	0.004	0.004
2280	70	1.123	1.123	1.123	0.004	0.004	0.004
2300	70	1.121	1.121	1.121	0.004	0.004	0.004
2320	70	1.183	1.183	1.183	0.004	0.004	0.004
2340	70	1.168	1.168	1.168	0.004	0.004	0.004
2360	70	1.169	1.169	1.169	0.004	0.004	0.004
2380	70	1.180	1.180	1.180	0.004	0.004	0.004
2400	70	1.227	1.227	1.227	0.004	0.004	0.004
2420	70	1.174	1.174	1.174	0.004	0.004	0.004
2440	70	1.229	1.229	1.229	0.004	0.004	0.004
2460	70	1.215	1.215	1.215	0.004	0.004	0.004
2480	70	1.217	1.217	1.217	0.004	0.004	0.004
2500	70	1.239	1.239	1.239	0.004	0.004	0.004
2520	70	1.272	1.272	1.272	0.004	0.004	0.004
2540	70	1.289	1.289	1.289	0.004	0.004	0.004
2560	70	1.272	1.272	1.272	0.004	0.004	0.004
2580	70	1.322	1.322	1.322	0.004	0.004	0.004
2600	70	1.262	1.262	1.262	0.004	0.004	0.004
2620	70	1.296	1.296	1.296	0.004	0.004	0.004
2640	70	1.318	1.318	1.318	0.004	0.004	0.004
2660	70	1.296	1.296	1.296	0.004	0.004	0.004
2680	70	1.330	1.330	1.330	0.004	0.004	0.004
2700	70	1.345	1.345	1.345	0.004	0.004	0.004
2720	70	1.371	1.371	1.371	0.004	0.004	0.004
2740	70	1.312	1.312	1.312	0.004	0.004	0.004
2760	70	1.320	1.320	1.320	0.004	0.004	0.004
2780	70	1.348	1.348	1.348	0.004	0.004	0.004
2800	70	1.358	1.358	1.358	0.005	0.005	0.005
2820	70	1.424	1.424	1.424	0.004	0.004	0.004
2840	70	1.398	1.398	1.398	0.004	0.004	0.004
2860	70	1.417	1.417	1.417	0.004	0.004	0.004
2880	70	1.499	1.499	1.499	0.004	0.004	0.004
2900	70	1.477	1.477	1.477	0.004	0.004	0.004
2920	70	1.434	1.434	1.434	0.004	0.004	0.004
2940	70	1.501	1.501	1.501	0.004	0.004	0.004
2960	70	1.483	1.483	1.483	0.004	0.004	0.004
2980	70	1.497	1.497	1.497	0.004	0.004	0.004
3000	70	1.481	1.481	1.481	0.004	0.004	0.004
3020	70	1.488	1.488	1.488	0.004	0.004	0.004
3040	70	1.454	1.454	1.454	0.004	0.004	0.004
3060	70	1.531	1.531	1.531	0.004	0.004	0.004
3080	70	1.528	1.528	1.528	0.004	0.004	0.004
3100	70	1.490	1.490	1.490	0.004	0.004	0.004
3120	70	1.549	1.549	1.549	0.004	0.004	0.004
3140	70	1.531	1.531	1.531	0.004	0.004	0.004
3160	70	1.582	1.582	1.582	0.004	0.004	0.004
3180	70	1.536	1.536	1.536	0.004	0.004	0.004
3200	70	1.552	1.552	1.552	0.004	0.004	0.004
3220	70	1.582	1.582	1.582	0.004	0.004	0.004
3240	70	1.628	1.628	1.628	0.004	0.004	0.004
3260	70	1.609	1.609	1.609	0.004	0.004	0.004
3280	70	1.550	1.550	1.550	0.004	0.004	0.004
3300	70	1.577	1.577	1.577	0.004	0.004	0.004
3320	70	1.673	1.673	1.673	0.004	0.004	0.004
3340	70	1.714	1.714	1.714	0.004	0.004	0.004
3360	70	1.718	1.718	1.718	0.004	0.004	0.004
3380	70	1.700	1.700	1.700	0.004	0.004	0.004
3400	70	1.659	1.659	1.659	0.004	0.004	0.004
3420	70	1.660	1.660	1.660	0.004	0.004	0.004
3440	70	1.708	1.708	1.708	0.004	0.004	0.004
3460	70	1.693	1.693	1.693	0.004	0.004	0.004
3480	70	1.750	1.750	1.750	0.004	0.004	0.004
3500	70	1.736	1.736	1.736	0.004	0.004	0.004
3520	70	1.822	1.822	1.822	0.004	0.004	0.004
3540	70	1.706	1.706	1.706	0.004	0.004	0.004
3560	70	1.767	1.767	1.767	0.004	0.004	0.004
3580	70	1.756	1.756	1.756	0.004	0.004	0.004
3600	70	1.797	1.797	1.797	0.004	0.004	0.004
3620	70	1.763	1.763	1.763	0.004	0.004	0.004
3640	70	1.746	1.746	1.746	0.004	0.004	0.004
3660	70	1.825	1.825	1.825	0.004	0.004	0.004
3680	70	1.856	1.856	1.856	0.004	0.004	0.004
